"text","confidence","name_id","word_id"
"|",0,"0190_3_6","0190_3_6 6"
"T16'%)",0,"0190_3_6","0190_3_6 7"
" FLEISCHMANN'S",51.6246070861816,"0190_3_6","0190_3_6 8"
"PREFERRED",93.2994232177734,"0190_3_6","0190_3_6 9"
"....",6.36483764648438,"0190_3_6","0190_3_6 10"
"S.",71.3672943115234,"0190_3_7","0190_3_7 1"
"S.",71.3672943115234,"0190_3_7","0190_3_7 2"
"PIERCE",96.8497848510742,"0190_3_7","0190_3_7 3"
"KENTUCKY",92.5395736694336,"0190_3_7","0190_3_7 4"
"_________",4.02548217773438,"0190_3_7","0190_3_7 5"
"499",95.5859222412109,"0190_3_7","0190_3_7 6"
"56.89",76.2849197387695,"0190_3_7","0190_3_7 7"
"6.09",94.9729995727539,"0190_3_7","0190_3_7 8"
"69.40",93.30029296875,"0190_3_7","0190_3_7 9"
"\\|",83.7106170654297,"0190_3_7","0190_3_7 10"
"Zc",7.00706481933594,"0190_3_7","0190_3_7 11"
"PARK",63.1472091674805,"0190_3_7","0190_3_7 12"
"&",90.9811172485352,"0190_3_7","0190_3_7 13"
"TILFORD",92.899658203125,"0190_3_7","0190_3_7 14"
"RESERVE",93.0326080322266,"0190_3_7","0190_3_7 15"
"...........",27.6704864501953,"0190_3_7","0190_3_7 16"
"ANCIENT",94.8575820922852,"0190_3_8","0190_3_8 1"
"AGE",96.6731643676758,"0190_3_8","0190_3_8 2"
"6",90.5172271728516,"0190_3_8","0190_3_8 3"
"Yr.",89.6430816650391,"0190_3_8","0190_3_8 4"
"86°)",85.6412506103516,"0190_3_8","0190_3_8 5"
"495",47.2101593017578,"0190_3_8","0190_3_8 6"
"5643",85.1506118774414,"0190_3_8","0190_3_8 7"
"—",70.2036819458008,"0190_3_8","0190_3_8 8"
"—",83.2056427001953,"0190_3_8","0190_3_8 9"
"\\[~SMi'<",0,"0190_3_8","0190_3_8 10"
"S.S.",72.5743560791016,"0190_3_8","0190_3_8 11"
"PIERCE",96.896110534668,"0190_3_8","0190_3_8 12"
"PRIVATE",96.9060897827148,"0190_3_8","0190_3_8 13"
"STOCK",93.1584396362305,"0190_3_8","0190_3_8 14"
".........",48.3247756958008,"0190_3_8","0190_3_8 15"
"EARLY",54.7277145385742,"0190_3_9","0190_3_9 1"
"TIMES",54.7277145385742,"0190_3_9","0190_3_9 2"
"519",27.204719543457,"0190_3_9","0190_3_9 3"
"53.17",73.4267044067383,"0190_3_9","0190_3_9 4"
"648",92.7789306640625,"0190_3_9","0190_3_9 5"
"7387",82.8430404663086,"0190_3_9","0190_3_9 6"
"WI/[/WSS",0,"0190_3_9","0190_3_9 7"
" BELLOW'S",9.56130981445312,"0190_3_9","0190_3_9 8"
"PARTNER'S",95.1234588623047,"0190_3_9","0190_3_9 9"
"CHOICE",92.6264190673828,"0190_3_9","0190_3_9 10"
"...........",74.5443649291992,"0190_3_9","0190_3_9 11"
"OLD",93.8052673339844,"0190_3_10","0190_3_10 1"
"CROW",96.9590454101562,"0190_3_10","0190_3_10 2"
"(Kentucky",95.7072906494141,"0190_3_10","0190_3_10 3"
"86°)",80.4431686401367,"0190_3_10","0190_3_10 4"
"______",38.5608749389648,"0190_3_10","0190_3_10 5"
"5.19",81.6410446166992,"0190_3_10","0190_3_10 6"
"5917",78.7384948730469,"0190_3_10","0190_3_10 7"
"639",83.8193206787109,"0190_3_10","0190_3_10 8"
"7285",89.3323822021484,"0190_3_10","0190_3_10 9"
"S9/",0,"0190_3_10","0190_3_10 10"
"g",42.5474319458008,"0190_3_10","0190_3_10 11"
"\\\.",68.0368957519531,"0190_3_10","0190_3_10 12"
"CALVERT",62.0269889831543,"0190_3_10","0190_3_10 13"
"RESERVE",93.3045120239258,"0190_3_10","0190_3_10 14"
".............",12.2764587402344,"0190_3_10","0190_3_10 15"
"HIRAM",96.8092956542969,"0190_3_11","0190_3_11 1"
"WALKER",96.7164077758789,"0190_3_11","0190_3_11 2"
"DE",95.1112060546875,"0190_3_11","0190_3_11 3"
"LUXE",86.5663070678711,"0190_3_11","0190_3_11 4"
"______",5.06321716308594,"0190_3_11","0190_3_11 5"
"553",90.0641403198242,"0190_3_11","0190_3_11 6"
"6304",81.0978393554688,"0190_3_11","0190_3_11 7"
"—",81.0978393554688,"0190_3_11","0190_3_11 8"
"—",85.526969909668,"0190_3_11","0190_3_11 9"
"if",38.812313079834,"0190_3_11","0190_3_11 10"
"8a",10.1426620483398,"0190_3_11","0190_3_11 11"
" SCHENLEY",51.3673324584961,"0190_3_11","0190_3_11 12"
"RESERVE",93.3004302978516,"0190_3_11","0190_3_11 13"
".......",40.2838478088379,"0190_3_11","0190_3_11 14"
"rae",16.8853454589844,"0190_3_11","0190_3_11 15"
"PRTPRIVATESTOCK",63.029426574707,"0190_3_12","0190_3_12 1"
"545",29.6029205322266,"0190_3_12","0190_3_12 2"
"6213",81.1870651245117,"0190_3_12","0190_3_12 3"
"—",79.2112426757812,"0190_3_12","0190_3_12 4"
"—",78.5838241577148,"0190_3_12","0190_3_12 5"
"Jd",0,"0190_3_12","0190_3_12 6"
" \",47.1698989868164,"0190_3_12","0190_3_12 7"
" SEAGRAM'S",47.1698989868164,"0190_3_12","0190_3_12 8"
"SEVEN",96.8164978027344,"0190_3_12","0190_3_12 9"
"CROWN",93.2145919799805,"0190_3_12","0190_3_12 10"
"..........",34.7052230834961,"0190_3_12","0190_3_12 11"
"FLEISCHMANN'S",81.7316284179688,"0190_3_13","0190_3_13 1"
"6",86.0466995239258,"0190_3_13","0190_3_13 2"
"YEAR",96.7312927246094,"0190_3_13","0190_3_13 3"
"BONDED",95.9319458007812,"0190_3_13","0190_3_13 4"
"559",73.6424713134766,"0190_3_13","0190_3_13 5"
"6373",83.2366790771484,"0190_3_13","0190_3_13 6"
"692",88.128303527832,"0190_3_13","0190_3_13 7"
"78.89",91.3258666992188,"0190_3_13","0190_3_13 8"
"11",31.7842330932617,"0190_3_13","0190_3_13 9"
"%swen",0,"0190_3_13","0190_3_13 10"
"|",60.4601593017578,"0190_3_13","0190_3_13 11"
"21""",46.4566116333008,"0190_3_13","0190_3_13 12"
"BRANDS",96.6652984619141,"0190_3_13","0190_3_13 13"
"CLUB",96.7112579345703,"0190_3_13","0190_3_13 14"
"SPECIAL",93.3025894165039,"0190_3_13","0190_3_13 15"
".......",59.0991401672363,"0190_3_13","0190_3_13 16"
"TALKIQUIIIMIANIT",0,"0190_3_14","0190_3_14 1"
"9",43.0448455810547,"0190_3_14","0190_3_14 2"
"UU",31.9749603271484,"0190_3_14","0190_3_14 3"
"TAANR",0,"0190_3_14","0190_3_14 4"
"DUNIVALY",2.91731262207031,"0190_3_14","0190_3_14 5"
"Vue",30.1364212036133,"0190_3_14","0190_3_14 6"
"Vv.i",37.3324508666992,"0190_3_14","0190_3_14 7"
"vw",45.1207656860352,"0190_3_14","0190_3_14 8"
"V.v&",38.4767608642578,"0190_3_14","0190_3_14 9"
"""Tv.",5.39744567871094,"0190_3_14","0190_3_14 10"
"PT",3.63957214355469,"0190_3_14","0190_3_14 11"
"Rn",29.3717269897461,"0190_3_14","0190_3_14 12"
"es",28.4636993408203,"0190_3_14","0190_3_14 13"
"a",8.85476684570312,"0190_3_14","0190_3_14 14"
"Ten",30.5888214111328,"0190_3_14","0190_3_14 15"
"TT",25.5022354125977,"0190_3_14","0190_3_14 16"
"Te,",22.8398895263672,"0190_3_14","0190_3_14 17"
"OLD",82.7848663330078,"0190_3_14","0190_3_14 18"
"TAYIOR",90.8194122314453,"0190_3_14","0190_3_14 19"
"6°)",14.5400238037109,"0190_3_14","0190_3_14 20"
"2",31.5663986206055,"0190_3_14","0190_3_14 21"
"58a",16.000373840332,"0190_3_14","0190_3_14 22"
"£3173",65.9058227539062,"0190_3_14","0190_3_14 23"
"-—",12.3151245117188,"0190_3_14","0190_3_14 24"
"NUE",21.5966339111328,"0190_3_14","0190_3_14 25"
"POURROSES",3.30483245849609,"0190_3_14","0190_3_14 26"
"=",13.8732528686523,"0190_3_14","0190_3_14 27"
"WAV",54.4274749755859,"0190_3_15","0190_3_15 1"
"TRILVURNR",16.6617431640625,"0190_3_15","0190_3_15 2"
"WVU",52.5220794677734,"0190_3_15","0190_3_15 3"
"J",30.3494110107422,"0190_3_15","0190_3_15 4"
"vss.",0,"0190_3_15","0190_3_15 5"
"VaNd",0,"0190_3_15","0190_3_15 6"
"Vo.iv",0,"0190_3_15","0190_3_15 7"
"TE",36.3616905212402,"0190_3_15","0190_3_15 8"
"Pr",21.7780075073242,"0190_3_15","0190_3_15 9"
"2",44.4499130249023,"0190_3_15","0190_3_15 10"
"MELROSE",96.3592376708984,"0190_3_15","0190_3_15 11"
"RARE",96.7843627929688,"0190_3_15","0190_3_15 12"
"121:",56.5494194030762,"0190_3_16","0190_3_16 1"
"SRANDS",86.4386520385742,"0190_3_16","0190_3_16 2"
"BUNDED",63.3317718505859,"0190_3_16","0190_3_16 3"
"»sweenaa$98",0,"0190_3_16","0190_3_16 4"
"B81)",33.2963409423828,"0190_3_16","0190_3_16 5"
"=",21.535270690918,"0190_3_16","0190_3_16 6"
"Parse",45.89501953125,"0190_3_16","0190_3_16 7"
"IWW-NU",0,"0190_3_16","0190_3_16 8"
"comm",0,"0190_3_16","0190_3_16 9"
"cavERY",0,"0190_3_16","0190_3_16 10"
"ORD",11.2095642089844,"0190_3_16","0190_3_16 11"
"CAVERT",11.2095642089844,"0190_3_16","0190_3_16 12"
"VLU",83.3643798828125,"0190_3_17","0190_3_17 1"
"THILOLRALY",35.1152191162109,"0190_3_17","0190_3_17 2"
"DUNULY",28.2748260498047,"0190_3_17","0190_3_17 3"
"Q.9J",21.3015670776367,"0190_3_17","0190_3_17 4"
"1&3",0,"0190_3_17","0190_3_17 5"
"fae",0.692352294921875,"0190_3_17","0190_3_17 6"
"V0.Jv",0,"0190_3_17","0190_3_17 7"
"aI",20.172721862793,"0190_3_17","0190_3_17 8"
"M1",92.9010162353516,"0190_3_17","0190_3_17 9"
"VERNON",95.7011260986328,"0190_3_17","0190_3_17 10"
"7",96.4335708618164,"0190_3_17","0190_3_17 11"
"YEAR",96.7971954345703,"0190_3_17","0190_3_17 12"
"(86",96.9296188354492,"0190_3_17","0190_3_17 13"
"Proof)",96.4324798583984,"0190_3_17","0190_3_17 14"
"QNANDEN",29.3462829589844,"0190_3_17","0190_3_17 15"
"DREAM",58.9439811706543,"0190_3_17","0190_3_17 16"
"/£",53.062629699707,"0190_3_17","0190_3_17 17"
"Vansre",7.95348358154297,"0190_3_17","0190_3_17 18"
"NIA",82.0400238037109,"0190_3_17","0190_3_17 19"
"eA",67.5679931640625,"0190_3_17","0190_3_17 20"
"77",88.6323165893555,"0190_3_17","0190_3_17 21"
"Q1",88.5451583862305,"0190_3_17","0190_3_17 22"
"Sl",20.4542083740234,"0190_3_17","0190_3_17 23"
"Tie",12.3302841186523,"0190_3_17","0190_3_17 24"
"DUNUEU",8.97980499267578,"0190_3_18","0190_3_18 1"
"BEAM",83.1005554199219,"0190_3_18","0190_3_18 2"
"(0",56.6169967651367,"0190_3_18","0190_3_18 3"
"rvears",0,"0190_3_18","0190_3_18 4"
"vid)",82.940559387207,"0190_3_18","0190_3_18 5"
"..",34.9346771240234,"0190_3_18","0190_3_18 6"
"0.4/",91.4259490966797,"0190_3_18","0190_3_18 7"
"13.01",79.9853286743164,"0190_3_18","0190_3_18 8"
"—",54.3655624389648,"0190_3_18","0190_3_18 9"
"—",78.5470886230469,"0190_3_18","0190_3_18 10"
"SE",43.7729797363281,"0190_3_18","0190_3_18 11"
"-",0,"0190_3_18","0190_3_18 12"
"1c",59.1762733459473,"0190_3_18","0190_3_18 13"
"19",70.7664642333984,"0190_3_18","0190_3_18 14"
"JER",25.283805847168,"0190_3_18","0190_3_18 15"
"BELLOW'S",59.8454856872559,"0190_3_18","0190_3_18 16"
"CLUB",96.7509078979492,"0190_3_18","0190_3_18 17"
"HID",0,"0190_3_18","0190_3_18 18"
"IAMIA",0,"0190_3_18","0190_3_18 19"
"POCAMTICR",0,"0190_3_18","0190_3_18 20"
"IAM",2.90851593017578,"0190_3_18","0190_3_18 21"
"INNA.",53.3159332275391,"0190_3_18","0190_3_18 22"
"Malay",39.4287567138672,"0190_3_18","0190_3_18 23"
"orn",44.5405540466309,"0190_3_18","0190_3_18 24"
"SAI",0,"0190_3_19","0190_3_19 1"
"IIALY",0,"0190_3_19","0190_3_19 2"
"WALI",0,"0190_3_19","0190_3_19 3"
"AEL",0,"0190_3_19","0190_3_19 4"
"SARIS",6.80033874511719,"0190_3_19","0190_3_19 5"
"-~",57.2564163208008,"0190_3_19","0190_3_19 6"
"es",33.0736465454102,"0190_3_19","0190_3_19 7"
"-—r",0,"0190_3_19","0190_3_19 8"
"AS",14.9828720092773,"0190_3_19","0190_3_19 9"
"a",0,"0190_3_19","0190_3_19 10"
"mn",39.7241554260254,"0190_3_19","0190_3_19 11"
"ar",62.0987777709961,"0190_3_19","0190_3_19 12"
"93.15",67.0354614257812,"0190_3_20","0190_3_20 1"
"KENTUCKY",95.4706039428711,"0190_3_20","0190_3_20 2"
"TAVERN",96.2851028442383,"0190_3_20","0190_3_20 3"
"BONDED",66.7807769775391,"0190_3_20","0190_3_20 4"
"6.59",93.9448089599609,"0190_3_20","0190_3_20 5"
"75.00",86.848503112793,"0190_3_20","0190_3_20 6"
"a",22.4360656738281,"0190_3_20","0190_3_20 7"
" —",0,"0190_3_20","0190_3_20 8"
"=~",0,"0190_3_20","0190_3_20 9"
"   ",95,"0190_3_20","0190_3_20 10"
"OLD",95.5742492675781,"0190_3_20","0190_3_20 11"
"OVERHOLT",95.8659744262695,"0190_3_20","0190_3_20 12"
"BONDED",93.2831802368164,"0190_3_20","0190_3_20 13"
"....",11.6697692871094,"0190_3_20","0190_3_20 14"
"I.",83.769645690918,"0190_3_21","0190_3_21 1"
"W.",92.807487487793,"0190_3_21","0190_3_21 2"
"HARPER",96.8727416992188,"0190_3_21","0190_3_21 3"
"BONDED",96.6629333496094,"0190_3_21","0190_3_21 4"
"~~",28.9188232421875,"0190_3_21","0190_3_21 5"
"6.59",80.0964965820312,"0190_3_21","0190_3_21 6"
"75.00",93.5442962646484,"0190_3_21","0190_3_21 7"
"8.19",55.941032409668,"0190_3_21","0190_3_21 8"
"9337",86.0603942871094,"0190_3_21","0190_3_21 9"
"|c",0,"0190_3_21","0190_3_21 10"
"(8",17.8099746704102,"0190_3_21","0190_3_21 11"
"MICHTER’S",77.7237854003906,"0190_3_21","0190_3_21 12"
"POT",96.8233261108398,"0190_3_21","0190_3_21 13"
"STILL",91.8709411621094,"0190_3_21","0190_3_21 14"
"UUG)",28.8988189697266,"0190_3_21","0190_3_21 15"
"OLD",95.3810043334961,"0190_3_22","0190_3_22 1"
"TAYLOR",94.9935531616211,"0190_3_22","0190_3_22 2"
"BONDED",94.9935531616211,"0190_3_22","0190_3_22 3"
"659",27.429557800293,"0190_3_22","0190_3_22 4"
"7500",83.3943405151367,"0190_3_22","0190_3_22 5"
"8.13",85.4559860229492,"0190_3_22","0190_3_22 6"
"9337",84.9383316040039,"0190_3_22","0190_3_22 7"
"|X",0,"0190_3_22","0190_3_22 8"
"je",0,"0190_3_22","0190_3_22 9"
"WILD",95.7053451538086,"0190_3_22","0190_3_22 10"
"TURKEY",88.7331008911133,"0190_3_22","0190_3_22 11"
"(8",43.4082717895508,"0190_3_22","0190_3_22 12"
"Year)",96.47607421875,"0190_3_22","0190_3_22 13"
"|",38.8316879272461,"0190_3_22","0190_3_22 14"
"JACK",96.6708221435547,"0190_3_23","0190_3_23 1"
"DANIEL",96.4469680786133,"0190_3_23","0190_3_23 2"
"BLACK",96.8129272460938,"0190_3_23","0190_3_23 3"
"LABEL",96.8740692138672,"0190_3_23","0190_3_23 4"
"699",94.769416809082,"0190_3_23","0190_3_23 5"
"7965",94.769416809082,"0190_3_23","0190_3_23 6"
"875",81.1477661132812,"0190_3_23","0190_3_23 7"
"99.73",78.6426849365234,"0190_3_23","0190_3_23 8"
"[\",89.1043090820312,"0190_3_23","0190_3_23 9"
"Ff:",12.046272277832,"0190_3_23","0190_3_23 10"
"MacNAUGHTON'S",85.7555084228516,"0190_3_23","0190_3_23 11"
"ooo.",39.2346343994141,"0190_3_23","0190_3_23 12"
"DOWLING",94.6718826293945,"0190_3_24","0190_3_24 1"
"DE",96.5198059082031,"0190_3_24","0190_3_24 2"
"LUXE",96.785400390625,"0190_3_24","0190_3_24 3"
"BONDED",96.9536437988281,"0190_3_24","0190_3_24 4"
"RY",61.0399971008301,"0190_3_24","0190_3_24 5"
"&",73.4030914306641,"0190_3_24","0190_3_24 6"
"CANADIAN",95.7568283081055,"0190_3_24","0190_3_24 7"
"CLUB",49.5920333862305,"0190_3_24","0190_3_24 8"
"cco",18.9925765991211,"0190_3_24","0190_3_24 9"
"(8",65.3614807128906,"0190_3_25","0190_3_25 1"
"Yr.",90.2687225341797,"0190_3_25","0190_3_25 2"
"Old",67.6435852050781,"0190_3_25","0190_3_25 3"
"Kentucky)...",12.0505905151367,"0190_3_25","0190_3_25 4"
"i",0,"0190_3_25","0190_3_25 5"
"it",3.02337646484375,"0190_3_25","0190_3_25 6"
"SCHENLEVS",44.1181144714355,"0190_3_25","0190_3_25 7"
"O",82.7284469604492,"0190_3_25","0190_3_25 8"
"F.C.",50.3285064697266,"0190_3_25","0190_3_25 9"
"WILD",96.3994293212891,"0190_3_26","0190_3_26 1"
"TURKEY",96.879020690918,"0190_3_26","0190_3_26 2"
"(8",93.2744064331055,"0190_3_26","0190_3_26 3"
"Years—101%)",0,"0190_3_26","0190_3_26 4"
"___",42.4949951171875,"0190_3_26","0190_3_26 5"
"8.73",90.7326812744141,"0190_3_26","0190_3_26 6"
"99.52",87.3473052978516,"0190_3_26","0190_3_26 7"
"-",29.4595642089844,"0190_3_26","0190_3_26 8"
"i",33.62548828125,"0190_3_26","0190_3_26 9"
"—",23.9872894287109,"0190_3_26","0190_3_26 10"
"SEABRAM'S",48.7180519104004,"0190_3_26","0190_3_26 11"
"V:",26.4586486816406,"0190_3_26","0190_3_26 12"
"0:",56.3486328125,"0190_3_26","0190_3_26 13"
"ooo",27.3647918701172,"0190_3_26","0190_3_26 14"
"ovate",0,"0190_3_26","0190_3_26 15"
"192",95.4449310302734,"0208_1_1","0208_1_1 1"
"9.5393",0,"0208_1_1","0208_1_1 2"
"po",43.0459938049316,"0208_1_1","0208_1_1 3"
"103",75.0015563964844,"0208_1_1","0208_1_1 4"
"Sree",27.7155914306641,"0208_1_1","0208_1_1 5"
"A",30.3002471923828,"0208_1_2","0208_1_2 1"
"JJ",0,"0208_1_2","0208_1_2 2"
"EX.....",0,"0208_1_2","0208_1_2 3"
"1935",96.099967956543,"0208_1_3","0208_1_3 1"
"crass",8.59062957763672,"0208_1_3","0208_1_3 2"
"1936",96.5719985961914,"0208_1_4","0208_1_4 1"
"ta",0,"0208_1_4","0208_1_4 2"
"eee",0,"0208_1_4","0208_1_4 3"
"A",12.3991088867188,"0208_1_5","0208_1_5 1"
"/JJ",1.31033325195312,"0208_1_5","0208_1_5 2"
"8",40.2967147827148,"0208_1_5","0208_1_5 3"
".....",40.2967147827148,"0208_1_5","0208_1_5 4"
"TD",17.6176910400391,"0208_1_5","0208_1_5 5"
"1038",77.5692443847656,"0208_1_6","0208_1_6 1"
"rss",35.0623016357422,"0208_1_6","0208_1_6 2"
"from",96.6939392089844,"0208_2_1","0208_2_1 1"
">In",58.9554672241211,"0208_2_1","0208_2_1 2"
"e",77.7963562011719,"0208_2_1","0208_2_1 3"
"de",17.6123046875,"0208_2_1","0208_2_1 4"
"pa",82.2035217285156,"0208_2_1","0208_2_1 5"
"launch,",28.4859008789062,"0208_2_1","0208_2_1 6"
"those",63.3412742614746,"0208_2_1","0208_2_1 7"
"check",93.827262878418,"0208_2_1","0208_2_1 8"
"a",36.2895126342773,"0208_2_1","0208_2_1 9"
"192",95.4449310302734,"0208_2_1","0208_2_1 10"
"9.5393",0,"0208_2_1","0208_2_1 11"
"~",39.7665596008301,"0208_2_1","0208_2_1 12"
"1940.....4.95",89.7807998657227,"0208_2_1","0208_2_1 13"
"and",82.3135528564453,"0208_2_2","0208_2_2 1"
"g,",38.4712753295898,"0208_2_2","0208_2_2 2"
"Ve",61.9619674682617,"0208_2_2","0208_2_2 3"
"~",90.5789108276367,"0208_2_2","0208_2_2 4"
"woul",78.49365234375,"0208_2_2","0208_2_2 5"
"Sin",59.573673248291,"0208_2_2","0208_2_2 6"
"Futons",0,"0208_2_2","0208_2_2 7"
"1",25.7838134765625,"0208_2_2","0208_2_2 8"
"%",0.583198547363281,"0208_2_2","0208_2_2 9"
"He",25.2081756591797,"0208_2_2","0208_2_2 10"
"and",94.4607467651367,"0208_2_2","0208_2_2 11"
"pi",95.7904434204102,"0208_2_2","0208_2_2 12"
"1i7k",0,"0208_2_2","0208_2_2 13"
"ring",6.89102172851562,"0208_2_2","0208_2_2 14"
"s",0,"0208_2_2","0208_2_2 15"
" cliesimdd,",0,"0208_2_2","0208_2_2 16"
"1931.....550",4.38261413574219,"0208_2_2","0208_2_2 17"
"po",43.0459938049316,"0208_2_2","0208_2_2 18"
" 1941.....4.50",4.38261413574219,"0208_2_2","0208_2_2 19"
"PUrchaseq",69.9458923339844,"0208_2_3","0208_2_3 1"
";,",43.2024803161621,"0208_2_3","0208_2_3 2"
"0.",33.7353973388672,"0208_2_3","0208_2_3 3"
"0",0,"0208_2_3","0208_2_3 4"
"Were",95.522102355957,"0208_2_3","0208_2_3 5"
"12",80.8095703125,"0208_2_3","0208_2_3 6"
"=D",37.0244674682617,"0208_2_3","0208_2_3 7"
"Assog",53.4585151672363,"0208_2_3","0208_2_3 8"
"gy",34.8705596923828,"0208_2_3","0208_2_3 9"
"Mpler",0,"0208_2_3","0208_2_3 10"
"ca,",60.4646644592285,"0208_2_3","0208_2_3 11"
"8",51.2306671142578,"0208_2_3","0208_2_3 12"
"WU,",17.1243896484375,"0208_2_3","0208_2_3 13"
"ANNE",53.587890625,"0208_2_3","0208_2_3 14"
"103",75.0015563964844,"0208_2_3","0208_2_3 15"
"Sree",27.7155914306641,"0208_2_3","0208_2_3 16"
"1942.....4.50",29.247314453125,"0208_2_3","0208_2_3 17"
"edly.",0,"0208_2_4","0208_2_4 1"
"LEs",0,"0208_2_4","0208_2_4 2"
"Sg",17.1434020996094,"0208_2_4","0208_2_4 3"
"ESSN",0,"0208_2_4","0208_2_4 4"
" 1934.....5.50",30.3207550048828,"0208_2_4","0208_2_4 5"
"1943.....4.",38.8762245178223,"0208_2_4","0208_2_4 6"
"SIN",34.3047103881836,"0208_2_5","0208_2_5 1"
"ORI",28.6014175415039,"0208_2_5","0208_2_5 2"
"ase",2.07512664794922,"0208_2_5","0208_2_5 3"
"coe",37.6959228515625,"0208_2_5","0208_2_5 4"
"RED",22.5749130249023,"0208_2_5","0208_2_5 5"
"TAT",23.319580078125,"0208_2_5","0208_2_5 6"
"TB",16.5689163208008,"0208_2_5","0208_2_5 7"
"er",15.0727005004883,"0208_2_5","0208_2_5 8"
"1935",96.099967956543,"0208_2_5","0208_2_5 9"
"crass",8.59062957763672,"0208_2_5","0208_2_5 10"
"e90",0,"0208_2_5","0208_2_5 11"
"1944.",29.1486434936523,"0208_2_5","0208_2_5 12"
"oud",0,"0208_2_5","0208_2_5 13"
"50",11.2708969116211,"0208_2_5","0208_2_5 14"
"RY",10.9255065917969,"0208_2_6","0208_2_6 1"
"TI",36.0732498168945,"0208_2_6","0208_2_6 2"
"ae.",31.7242660522461,"0208_2_6","0208_2_6 3"
"CC",24.045524597168,"0208_2_6","0208_2_6 4"
"ee",0,"0208_2_6","0208_2_6 5"
"ws",29.0550308227539,"0208_2_6","0208_2_6 6"
"TYE",54.8281936645508,"0208_2_6","0208_2_6 7"
"EY",41.6553421020508,"0208_2_6","0208_2_6 8"
"CAMP",36.0718765258789,"0208_2_6","0208_2_6 9"
"LER",96.5666122436523,"0208_2_6","0208_2_6 10"
"1936....495",56.8071556091309,"0208_2_6","0208_2_6 11"
"1947",91.2754745483398,"0208_2_6","0208_2_6 12"
"in",31.8476867675781,"0208_2_6","0208_2_6 13"
"3.",95.8481750488281,"0208_2_6","0208_2_6 14"
" ",95,"0208_2_6","0208_2_6 15"
"Te",22.7460784912109,"0208_2_7","0208_2_7 1"
"3",67.4637451171875,"0208_2_7","0208_2_7 2"
"+",27.089729309082,"0208_2_7","0208_2_7 3"
"re",38.376277923584,"0208_2_7","0208_2_7 4"
"A}",38.7878799438477,"0208_2_7","0208_2_7 5"
"we",95.3485794067383,"0208_2_7","0208_2_7 6"
"e",12.9873046875,"0208_2_7","0208_2_7 7"
"0",64.8856430053711,"0208_2_7","0208_2_7 8"
"offer",94.6596527099609,"0208_2_7","0208_2_7 9"
"a",96.0731048583984,"0208_2_7","0208_2_7 10"
"remarkable",96.0731048583984,"0208_2_7","0208_2_7 11"
"assortment",96.2013473510742,"0208_2_7","0208_2_7 12"
":",44.1405944824219,"0208_2_7","0208_2_7 13"
"0",69.6257171630859,"0208_2_7","0208_2_7 14"
":",4.66915893554688,"0208_2_7","0208_2_7 15"
".",21.4495544433594,"0208_2_7","0208_2_7 16"
"3:54.95",35.6038208007812,"0208_2_7","0208_2_7 17"
"1948.",92.2927932739258,"0208_2_7","0208_2_7 18"
":",57.9920501708984,"0208_2_8","0208_2_8 1"
"LR",23.7388229370117,"0208_2_8","0208_2_8 2"
"half",92.5188674926758,"0208_2_8","0208_2_8 3"
"botties—evel",0,"0208_2_8","0208_2_8 4"
"yl",0,"0208_2_8","0208_2_8 5"
"x",56.6158638000488,"0208_2_8","0208_2_8 6"
"al",31.5610961914062,"0208_2_8","0208_2_8 7"
"ar",77.949951171875,"0208_2_8","0208_2_8 8"
"Yon",72.5989837646484,"0208_2_8","0208_2_8 9"
"will",93.7626800537109,"0208_2_8","0208_2_8 10"
"find",74.9908294677734,"0208_2_8","0208_2_8 11"
"represented",96.29345703125,"0208_2_8","0208_2_8 12"
"among",72.1996154785156,"0208_2_8","0208_2_8 13"
"these",58.7006568908691,"0208_2_8","0208_2_8 14"
"wines",93.2556457519531,"0208_2_8","0208_2_8 15"
"pratts",0,"0208_2_8","0208_2_8 16"
"sort",0,"0208_2_8","0208_2_8 17"
"‘",0,"0208_2_8","0208_2_8 18"
"ed]",33.8997192382812,"0208_2_8","0208_2_8 19"
"amo",44.307056427002,"0208_2_8","0208_2_8 20"
"rane.",31.9975891113281,"0208_2_8","0208_2_8 21"
"This",57.1051406860352,"0208_2_8","0208_2_8 22"
"sampler",95.7466354370117,"0208_2_8","0208_2_8 23"
"assort-",91.3180694580078,"0208_2_8","0208_2_8 24"
"1938",93.3197021484375,"0208_2_8","0208_2_8 25"
"Of",63.0123138427734,"0208_2_9","0208_2_9 1"
"«4",4.36175537109375,"0208_2_9","0208_2_9 2"
"LINHCOCTCHL",0.823272705078125,"0208_2_9","0208_2_9 3"
"lal",0,"0208_2_9","0208_2_9 4"
"RR",35.9913482666016,"0208_2_9","0208_2_9 5"
"AAR",25.4918441772461,"0208_2_9","0208_2_9 6"
"erty",34.5896453857422,"0208_2_9","0208_2_9 7"
"Al",0,"0208_2_9","0208_2_9 8"
"A",0.391143798828125,"0208_2_9","0208_2_9 9"
"oreat",59.3935165405273,"0208_2_9","0208_2_9 10"
"vineyard",96.2926330566406,"0208_2_9","0208_2_9 11"
"areas,",95.1730041503906,"0208_2_9","0208_2_9 12"
"and",50.8390808105469,"0208_2_9","0208_2_9 13"
"Jen",46.8482894897461,"0208_2_9","0208_2_9 14"
"Or",43.8653869628906,"0208_2_9","0208_2_9 15"
"NE",23.4852294921875,"0208_2_9","0208_2_9 16"
