"left","bottom","right","top","confidence","cluster","table","row","file_id","file_number","entry_id","name_id","col.header","price_center_x_orig","price_center_y_orig","text.true","truth_entered_by","price_raw","type_raw","price_new","type_new","flag_year","flag_amount","flag_size","flag_digit","flag_order","flag_type_new","sum_flag"
1765,2774,1905,2816,96.2113800048828,6,1,25,"UCD_Lehmann_1835","1835","1835_1_149","1835_1_25",NA,1838.60287361884,2792.15157543079,NA,NA,"64.15","TRUE","64.15","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1765,2846,1906,2888,96.8823165893555,6,1,26,"UCD_Lehmann_1835","1835","1835_1_150","1835_1_26",NA,1837.84622420293,2864.14933568527,NA,NA,"67.50","TRUE","67.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1768,3141,1906,3185,96.8228530883789,6,1,27,"UCD_Lehmann_1835","1835","1835_1_151","1835_1_27",NA,1834.18008344023,3160.13043206121,NA,NA,"15.50","TRUE","15.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1767,3214,1907,3256,84.479606628418,6,1,28,"UCD_Lehmann_1835","1835","1835_1_152","1835_1_28",NA,1832.92351017675,3232.11946611247,NA,NA,"21.75","TRUE","21.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1767,3287,1906,3330,96.7250366210938,6,1,29,"UCD_Lehmann_1835","1835","1835_1_153","1835_1_29",NA,1831.14083445603,3305.59954550325,NA,NA,"36.72","TRUE","36.72","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1762,3360,1903,3402,96.6230163574219,6,1,30,"UCD_Lehmann_1835","1835","1835_1_154","1835_1_30",NA,1825.8761442087,3378.01869377634,NA,NA,"44.28","TRUE","44.28","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1766,3433,1905,3475,96.3506011962891,6,1,31,"UCD_Lehmann_1835","1835","1835_1_155","1835_1_31",NA,1827.60166162425,3451.05993274207,NA,NA,"35.10","TRUE","35.10","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1768,3498,1904,3552,92.8547515869141,6,1,32,"UCD_Lehmann_1835","1835","1835_1_156","1835_1_32",NA,1826.86246461478,3522.05784530139,NA,NA,"54.44","TRUE","54.44","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1767,3579,1903,3621,96.2337112426758,6,1,33,"UCD_Lehmann_1835","1835","1835_1_157","1835_1_33",NA,1824.55368643683,3597.02897003168,NA,NA,"37.80","TRUE","37.80","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1768,3651,1906,3693,18.5775833129883,6,1,34,"UCD_Lehmann_1835","1835","1835_1_158","1835_1_34",NA,1825.29680856365,3669.05290889582,NA,NA,"59.52","TRUE","59.52","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1727,965,1867,1002,64.921745300293,1,1,1,"UCD_Lehmann_1985","1985","1985_1_1","1985_1_1","Case",1776.11450136192,985.711904046598,NA,NA,"85.8077","price*","64.87","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1722,1020,1852,1056,96.9194717407227,1,1,2,"UCD_Lehmann_1985","1985","1985_1_2","1985_1_2","Case",1766.67980583397,1040.3126047774,NA,NA,"55.50","TRUE","55.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1725,1072,1854,1107,95.3363800048828,1,1,3,"UCD_Lehmann_1985","1985","1985_1_3","1985_1_3","Case",1769.71335100654,1091.78393275411,NA,NA,"55.75","TRUE","55.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1753,1138,1850,1205,53.2514877319336,1,1,4,"UCD_Lehmann_1985","1985","1985_1_4","1985_1_4","Case",1782.56244864554,1173.65517733891,NA,NA,"6.95","TRUE","6.95","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1719,1172,1851,1208,96.7969207763672,1,1,5,"UCD_Lehmann_1985","1985","1985_1_5","1985_1_5","Case",1766.25504468002,1192.32516865935,NA,NA,"60.99","TRUE","60.99","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1720,1224,1852,1260,96.9561233520508,1,1,6,"UCD_Lehmann_1985","1985","1985_1_6","1985_1_6","Case",1767.79385174749,1244.31201384935,NA,NA,"63.40","TRUE","63.40","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1721,1275,1853,1311,96.3981781005859,1,1,7,"UCD_Lehmann_1985","1985","1985_1_7","1985_1_7","Case",1769.32229610801,1295.29891273364,NA,NA,"63.73","TRUE","63.73","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1719,1326,1850,1361,96.2472381591797,1,1,8,"UCD_Lehmann_1985","1985","1985_1_8","1985_1_8","Case",1767.34574704506,1345.82210793942,NA,NA,"63.75","TRUE","63.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1719,1376,1852,1412,96.8192138671875,1,1,9,"UCD_Lehmann_1985","1985","1985_1_9","1985_1_9","Case",1768.8690100521,1396.30903367086,NA,NA,"63.84","TRUE","63.84","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1720,1427,1851,1463,96.915657043457,1,1,10,"UCD_Lehmann_1985","1985","1985_1_10","1985_1_10","Case",1769.39750810691,1447.3062952621,NA,NA,"63.85","TRUE","63.85","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1726,1483,1877.2,1519,0,1,1,11,"UCD_Lehmann_1985","1985","1985_1_11","1985_1_11","Case",1786.07695521844,1503.1364487999,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1720,1533,1852,1569,96.5161819458008,1,1,12,"UCD_Lehmann_1985","1985","1985_1_12","1985_1_12","Case",1770.99592819721,1553.29542231396,NA,NA,"64.48","TRUE","64.48","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1724,1586,1849,1616,68.1928329467773,1,1,13,"UCD_Lehmann_1985","1985","1985_1_13","1985_1_13","Case",1772.01403669791,1603.28755624602,NA,NA,"64.83","TRUE","64.83","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1726,1635,1877.2,1670,0,1,1,14,"UCD_Lehmann_1985","1985","1985_1_14","1985_1_14","Case",1787.64690532243,1654.62831411507,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1721,1685,1853,1719,96.6597900390625,1,1,15,"UCD_Lehmann_1985","1985","1985_1_15","1985_1_15","Case",1773.56064325342,1704.27695176932,NA,NA,"64.87","TRUE","64.87","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1723,1738,1855,1774,96.0816879272461,1,1,16,"UCD_Lehmann_1985","1985","1985_1_16","1985_1_16","Case",1776.12012204052,1758.25332686379,NA,NA,"64.87","TRUE","64.87","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1727,1767,1852,1821,68.1752777099609,1,1,17,"UCD_Lehmann_1985","1985","1985_1_17","1985_1_17","Case",1777.01387805775,1796.24610512732,NA,NA,"04.51","TRUE","04.51","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1
1724,1840,1856,1876,96.4249572753906,1,1,18,"UCD_Lehmann_1985","1985","1985_1_18","1985_1_18","Case",1778.17706445585,1860.23748733933,NA,NA,"64.87","TRUE","64.87","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1730,1893,1855,1924,82.2532501220703,1,1,19,"UCD_Lehmann_1985","1985","1985_1_19","1985_1_19","Case",1781.20024692145,1910.70886901032,NA,NA,"65.32","TRUE","65.32","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1725,1941,1857,1977,96.9023818969727,1,1,20,"UCD_Lehmann_1985","1985","1985_1_20","1985_1_20","Case",1780.22364416422,1961.22170150915,NA,NA,"65.55","TRUE","65.55","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1727,1995,1852,2025,35.5589904785156,1,1,21,"UCD_Lehmann_1985","1985","1985_1_21","1985_1_21","Case",1779.25222276046,2012.23450716083,NA,NA,"33473","number","65.32","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1
1731,2045,1854,2076,30.1006927490234,1,1,22,"UCD_Lehmann_1985","1985","1985_1_22","1985_1_22","Case",1782.77537837892,2062.70070747835,NA,NA,"08023","number","65.78","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1726,2093,1858,2129,96.8759307861328,1,1,23,"UCD_Lehmann_1985","1985","1985_1_23","1985_1_23","Case",1782.79872192739,2113.20317727022,NA,NA,"66.00","TRUE","66.00","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1726,2148,1858,2184,96.8761444091797,1,1,24,"UCD_Lehmann_1985","1985","1985_1_24","1985_1_24","Case",1783.36867081003,2168.20022408431,NA,NA,"66.36","TRUE","66.36","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1726,2199,1877.2,2235,0,1,1,25,"UCD_Lehmann_1985","1985","1985_1_25","1985_1_25","Case",1793.49665339966,2219.09800368877,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1726,2249,1858,2285,96.9850769042969,1,1,26,"UCD_Lehmann_1985","1985","1985_1_26","1985_1_26","Case",1784.41530421269,2269.1948009611,NA,NA,"68.50","TRUE","68.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1732,2320,1855,2387,66.8957824707031,1,1,27,"UCD_Lehmann_1985","1985","1985_1_27","1985_1_27","Case",1786.81159782303,2355.67461234464,NA,NA,"74.59","TRUE","74.59","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1729,2355,1860,2390,96.3236083984375,1,1,28,"UCD_Lehmann_1985","1985","1985_1_28","1985_1_28","Case",1788.00843556093,2374.66322944619,NA,NA,"76.75","TRUE","76.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1728,2405,1851,2441,96.7866744995117,1,1,29,"UCD_Lehmann_1985","1985","1985_1_29","1985_1_29","Case",1783.5320207337,2425.21233141936,NA,NA,"78.21","TRUE","78.21","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1733,2509,1858,2539,48.3922996520996,1,1,30,"UCD_Lehmann_1985","1985","1985_1_30","1985_1_30","Case",1790.57833197062,2526.1447320544,NA,NA,"82.05","TRUE","82.05","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1731,2533,1857,2590,79.9052276611328,1,1,30,"UCD_Lehmann_1985","1985","1985_1_31","1985_1_30","Case",1789.46701402294,2563.65826257899,NA,NA,"81.40","TRUE","81.40","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1731,2607,1864,2644,96.1985092163086,1,1,32,"UCD_Lehmann_1985","1985","1985_1_32","1985_1_32","Case",1793.63003933818,2627.61855667013,NA,NA,"88.24","TRUE","88.24","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1728,2658,1860,2693,96.9501419067383,1,1,33,"UCD_Lehmann_1985","1985","1985_1_33","1985_1_33","Case",1790.64836261604,2677.65214143001,NA,NA,"90.97","TRUE","90.97","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1726,2708,1877.2,2744,0,1,1,34,"UCD_Lehmann_1985","1985","1985_1_34","1985_1_34","Case",1798.77127124077,2728.07067329553,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1706,2760,1851,2791,81.6567153930664,1,1,35,"UCD_Lehmann_1985","1985","1985_1_35","1985_1_35","Case",1776.18546557323,2777.80739395892,NA,NA,"110.01","TRUE","110.01","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1708,2811,1860,2842,68.1560363769531,1,1,36,"UCD_Lehmann_1985","1985","1985_1_36","1985_1_36","Case",1782.21366830944,2828.7476606619,NA,NA,"142.50","TRUE","142.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1726,2862,1877.2,2893,0,1,1,37,"UCD_Lehmann_1985","1985","1985_1_37","1985_1_37","Case",1800.34122134476,2879.56253861071,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1732,3045,1865,3081,95.2087020874023,1,1,38,"UCD_Lehmann_1985","1985","1985_1_38","1985_1_38","Case",1799.16366993758,3065.08470271161,NA,NA,"37.96","TRUE","37.96","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1737,3136,1862,3167,95.5733261108398,1,1,39,"UCD_Lehmann_1985","1985","1985_1_39","1985_1_39","Case",1801.08071580899,3153.56958806005,NA,NA,"38.75","TRUE","38.75","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1733,3180,1866,3216,96.1126251220703,1,1,40,"UCD_Lehmann_1985","1985","1985_1_40","1985_1_40","Case",1801.56258168249,3200.0670912756,NA,NA,"39.22","TRUE","39.22","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1737,3258,1865,3311,93.2496643066406,1,1,41,"UCD_Lehmann_1985","1985","1985_1_41","1985_1_41","Case",1803.95887529283,3286.54690265914,NA,NA,"41.04","TRUE","41.04","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1738,3309,1864,3366,31.8896942138672,1,1,42,"UCD_Lehmann_1985","1985","1985_1_42","1985_1_42","Case",1804.50809876155,3339.54405686181,NA,NA,"41.15","TRUE","41.15","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1737,3359,1863,3413,90.525016784668,1,1,43,"UCD_Lehmann_1985","1985","1985_1_43","1985_1_43","Case",1804.01074374326,3388.05181539574,NA,NA,"41.38","TRUE","41.38","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1726,3413,1877.2,3463,0,1,1,44,"UCD_Lehmann_1985","1985","1985_1_44","1985_1_44","Case",1806.14951859416,3440.03244296157,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1750,3459,1858,3494,53.1903839111328,1,1,45,"UCD_Lehmann_1985","1985","1985_1_45","1985_1_45","Case",1808.94835394571,3478.50550523473,NA,NA,"41.38","TRUE","41.38","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1726,3489,1877.2,3543,0,1,1,46,"UCD_Lehmann_1985","1985","1985_1_46","1985_1_46","Case",1806.95780973681,3518.028254807,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1735,3532,1861,3569,96.7423934936523,1,1,47,"UCD_Lehmann_1985","1985","1985_1_47","1985_1_47","Case",1803.71551642626,3552.56370809907,NA,NA,"41.61","TRUE","41.61","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1736,3583,1861,3619,96.1192092895508,1,1,48,"UCD_Lehmann_1985","1985","1985_1_48","1985_1_48","Case",1804.73880628045,3603.05581518398,NA,NA,"41.61","TRUE","41.61","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1737,3637,1861,3672,96.7360382080078,1,1,49,"UCD_Lehmann_1985","1985","1985_1_49","1985_1_49","Case",1805.7931842555,3656.54776118603,NA,NA,"41.61","TRUE","41.61","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1770,3688,1867,3718,59.9714965820312,1,1,50,"UCD_Lehmann_1985","1985","1985_1_50","1985_1_50","Case",1825.79472850428,3704.84308422733,NA,NA,"1.60","TRUE","1.60","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1741,3740,1865,3770,77.2839965820312,1,1,51,"UCD_Lehmann_1985","1985","1985_1_51","1985_1_51","Case",1810.83442152753,3757.00091408213,NA,NA,"41.93","TRUE","41.93","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1744,3788,1868,3820,82.7631378173828,1,1,52,"UCD_Lehmann_1985","1985","1985_1_52","1985_1_52","Case",1814.34203308555,3805.96719494108,NA,NA,"43.90","TRUE","43.90","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1743,3838,1869,3869,93.6822204589844,1,1,53,"UCD_Lehmann_1985","1985","1985_1_53","1985_1_53","Case",1814.85498707992,3855.46453707376,NA,NA,"44.46","TRUE","44.46","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1745,3888,1869,3919,83.8387832641602,1,1,54,"UCD_Lehmann_1985","1985","1985_1_54","1985_1_54","Case",1816.37306873348,3905.45148965234,NA,NA,"45.03","TRUE","45.03","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1743,3942,1869,3972,83.1521301269531,1,1,55,"UCD_Lehmann_1985","1985","1985_1_55","1985_1_55","Case",1815.92752724997,3958.95897971482,NA,NA,"45.03","TRUE","45.03","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1745,3991,1870,4023,85.4500122070312,1,1,56,"UCD_Lehmann_1985","1985","1985_1_56","1985_1_56","Case",1817.94558205639,4008.94075093992,NA,NA,"45.49","TRUE","45.49","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1745,4042,1870,4072,92.588623046875,1,1,57,"UCD_Lehmann_1985","1985","1985_1_57","1985_1_57","Case",1818.46371740424,4058.93806622546,NA,NA,"45.50","TRUE","45.50","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1745,4092,1870,4122,86.9288787841797,1,1,58,"UCD_Lehmann_1985","1985","1985_1_58","1985_1_58","Case",1818.98185275209,4108.93538151099,NA,NA,"46.17","TRUE","46.17","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1746,4142,1870,4173,63.4215049743652,1,1,59,"UCD_Lehmann_1985","1985","1985_1_59","1985_1_59","Case",1820.00514260627,4159.42748859591,NA,NA,"46.17","TRUE","46.17","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1747,4193,1871,4223,92.5275039672852,1,1,60,"UCD_Lehmann_1985","1985","1985_1_60","1985_1_60","Case",1821.52840561331,4209.91441432734,NA,NA,"46.17","TRUE","46.17","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1745,4247,1870,4277,67.5835418701172,1,1,61,"UCD_Lehmann_1985","1985","1985_1_61","1985_1_61","Case",1820.58807233043,4263.92705889616,NA,NA,"46.17","TRUE","46.17","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1750,4297,1867,4328,80.4966888427734,1,1,62,"UCD_Lehmann_1985","1985","1985_1_62","1985_1_62","Case",1822.11133533746,4314.41398462759,NA,NA,"46.17","TRUE","46.17","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1747,4347,1871,4377,65.551643371582,1,1,63,"UCD_Lehmann_1985","1985","1985_1_63","1985_1_63","Case",1823.12426248469,4363.90614540679,NA,NA,"46.17","TRUE","46.17","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1782,4394,1874,4466,35.0542373657227,1,1,64,"UCD_Lehmann_1985","1985","1985_1_64","1985_1_64","Case",1842.82790636627,4431.70560276294,NA,NA,"8.50","TRUE","8.50","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1753,4447,1874,4477,96.8185653686523,1,1,65,"UCD_Lehmann_1985","1985","1985_1_65","1985_1_65","Case",1828.66029155609,4463.85414379656,NA,NA,"50.27","TRUE","50.27","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1753,4496,1876,4525,60.4134216308594,1,1,66,"UCD_Lehmann_1985","1985","1985_1_66","1985_1_66","Case",1830.16282914922,4512.34117691657,NA,NA,"51.30","TRUE","51.30","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1753,4549,1876,4576,59.7602882385254,1,1,67,"UCD_Lehmann_1985","1985","1985_1_67","1985_1_67","Case",1830.70168991098,4564.33838481353,NA,NA,"53.30","TRUE","53.30","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1751,4723,1875,4755,94.1241989135742,1,1,68,"UCD_Lehmann_1985","1985","1985_1_68","1985_1_68","Case",1831.03078823033,4740.84445183191,NA,NA,"32.95","TRUE","32.95","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1757,4776,1875,4805,82.0414428710938,1,1,69,"UCD_Lehmann_1985","1985","1985_1_69","1985_1_69","Case",1834.56430655574,4792.31059845514,NA,NA,"33.08","TRUE","33.08","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1752,4824,1877,4853,55.7046356201172,1,1,70,"UCD_Lehmann_1985","1985","1985_1_70","1985_1_70","Case",1833.56179703111,4840.32356518969,NA,NA,"37.74","TRUE","37.74","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1753,4874,1877,4906,94.4699401855469,1,1,71,"UCD_Lehmann_1985","1985","1985_1_71","1985_1_71","Case",1834.59544959225,4891.81561858031,NA,NA,"38.20","TRUE","38.20","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1749,4922,1879,4959,94.7544860839844,1,1,72,"UCD_Lehmann_1985","1985","1985_1_72","1985_1_72","Case",1834.11881998787,4942.32326972566,NA,NA,"37.62","TRUE","37.62","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1
1759,4974,1877,5030,81.4857177734375,1,1,73,"UCD_Lehmann_1985","1985","1985_1_73","1985_1_73","Case",1838.75591168857,5003.77851669904,NA,NA,"37.62","TRUE","37.62","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1750,5023,1881,5060,96.0545501708984,1,1,74,"UCD_Lehmann_1985","1985","1985_1_74","1985_1_74","Case",1836.6653728491,5043.30230254201,NA,NA,"37.76","TRUE","37.76","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1756,5078,1878,5134,95.7117309570312,1,1,75,"UCD_Lehmann_1985","1985","1985_1_75","1985_1_75","Case",1838.83368690639,5107.78329519992,NA,NA,"37.96","TRUE","37.96","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1752,5123,1882,5159,94.9084396362305,1,1,76,"UCD_Lehmann_1985","1985","1985_1_76","1985_1_76","Case",1839.19638164988,5142.78141589979,NA,NA,"37.96","TRUE","37.96","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1752,5173,1881,5211,96.2391662597656,1,1,77,"UCD_Lehmann_1985","1985","1985_1_77","1985_1_77","Case",1839.22490655184,5193.78385884452,NA,NA,"38.65","TRUE","38.65","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1758,5237,1879,5288,33.4808502197266,1,1,78,"UCD_Lehmann_1985","1985","1985_1_78","1985_1_78","Case",1841.95537000373,5264.25934798321,NA,NA,"98.99","TRUE","98.99","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1753,5274,1883,5311,95.183235168457,1,1,79,"UCD_Lehmann_1985","1985","1985_1_79","1985_1_79","Case",1841.76627805958,5294.26291850801,NA,NA,"38.65","TRUE","38.65","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1753,5323,1883,5360,96.7581100463867,1,1,80,"UCD_Lehmann_1985","1985","1985_1_80","1985_1_80","Case",1842.27405070047,5343.26028748783,NA,NA,"39.22","TRUE","39.22","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1753,5373,1884,5409,95.751594543457,1,1,81,"UCD_Lehmann_1985","1985","1985_1_81","1985_1_81","Case",1843.2869778477,5392.75244826704,NA,NA,"40.36","TRUE","40.36","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1754,5422,1883,5459,96.3852005004883,1,1,82,"UCD_Lehmann_1985","1985","1985_1_82","1985_1_82","Case",1843.79993184207,5442.24979039972,NA,NA,"42.52","TRUE","42.52","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1767,5606,1883,5660,57.1769714355469,1,1,83,"UCD_Lehmann_1985","1985","1985_1_83","1985_1_83","Case",1852.29440391842,5634.67209665381,NA,NA,"52.33","TRUE","52.33","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1759,5652,1887,5689,96.7558746337891,1,1,84,"UCD_Lehmann_1985","1985","1985_1_84","1985_1_84","Case",1850.68311281788,5672.19080853188,NA,NA,"54.00","TRUE","54.00","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1792,5722,1883,5763,96.7469635009766,1,1,86,"UCD_Lehmann_1985","1985","1985_1_85","1985_1_86","Case",1865.92844915159,5744.03668329217,NA,NA,"4.45","TRUE","4.45","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1775,5767,1881,5782,90.8064956665039,1,1,87,"UCD_Lehmann_1985","1985","1985_1_86","1985_1_87","Case",1856.76056586996,5776.13341079101,NA,NA,"55.85","TRUE","55.85","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1760,5803,1889,5840,96.5597839355469,1,1,88,"UCD_Lehmann_1985","1985","1985_1_87","1985_1_88","Case",1853.74780102696,5823.16715663376,NA,NA,"56.39","TRUE","56.39","TRUE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
1799,5856,1881,5862,95.1735534667969,1,1,89,"UCD_Lehmann_1985","1985","1985_1_88","1985_1_89","Case",1869.63557027636,5860.50452114008,NA,NA,"5.39","TRUE","5.39","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1559,965,1671,1002,0,2,1,1,"UCD_Lehmann_1985","1985","1985_1_89","1985_1_1","Bottle",1594.12427372257,987.597916712773,NA,NA,"","FALSE","","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
1562,1023,1654,1052,82.8766174316406,2,1,2,"UCD_Lehmann_1985","1985","1985_1_90","1985_1_2","Bottle",1587.68423575828,1041.66755616985,NA,NA,"4.78","TRUE","4.78","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1560,1071,1661,1107,96.5269088745117,2,1,3,"UCD_Lehmann_1985","1985","1985_1_91","1985_1_3","Bottle",1590.71778093084,1093.13888414656,NA,NA,"4.89","TRUE","4.89","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1557,1123,1658,1158,95.7043304443359,2,1,4,"UCD_Lehmann_1985","1985","1985_1_92","1985_1_4","Bottle",1588.25162142199,1144.66720701153,NA,NA,"5.34","TRUE","5.34","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0
1557,1174,1657,1209,95.6690444946289,2,1,5,"UCD_Lehmann_1985","1985","1985_1_93","1985_1_5","Bottle",1588.28014632394,1195.66964995626,NA,NA,"5.35","TRUE","5.35","TRUE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
1558,1225,1659,1261,87.4623489379883,2,1,6,"UCD_Lehmann_1985","1985","1985_1_94","1985_1_6","Bottle",1590.3137451908,1247.15134063993,NA,NA,"3.56","TRUE","3.56","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1
