"price_raw","confidence","type_new","price_new","cluster","table","row","column","entry_id","name_id","text.true","truth_entered_by","col.header","text","text_raw","name","id","file_id","country","year","color","variety","region","province","designation"
"28.95",96.2462615966797,TRUE,"28.95",5,1,18,1,"1470_1_106","1470_1_18",NA,NA,"of","ie Romanee Conti)","ie Romanee-Conti)...2","ie Romanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"32.85",95.1707000732422,TRUE,"32.85",5,1,19,1,"1470_1_107","1470_1_19",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"3.99",67.9428329467773,TRUE,"3.99",5,1,20,1,"1470_1_108","1470_1_20",NA,NA,"of","LAGES","LAGES (Bachelet)....","LAGES (Bachelet)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
". 7.89",77.2111968994141,TRUE,"7.89",5,1,21,1,"1470_1_109","1470_1_21",NA,NA,"of","","   ","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"31.95",94.6530532836914,TRUE,"31.95",5,1,22,1,"1470_1_110","1470_1_22",NA,NA,"of","> Romanee Conti)","> Romanee-Conti).....","> Romanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"47.50",86.7290496826172,TRUE,"47.50",5,1,23,1,"1470_1_111","1470_1_23",NA,NA,"of","Sars","(Romanee-Conti) Sars","(Romanee-Conti) Sars","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"78.50",86.7100219726562,TRUE,"78.50",5,1,24,1,"1470_1_112","1470_1_24",NA,NA,"of","omanee Conti)","omanee-Conti).... satssnice","omanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"4.49",96.6638717651367,TRUE,"4.49",5,1,25,1,"1470_1_113","1470_1_25",NA,NA,"of","ACHET","ACHET (Morey)........","ACHET (Morey)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",5,1,26,1,"1470_1_114","1470_1_26",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"8.75",94.7084655761719,TRUE,"8.75",5,1,27,1,"1470_1_115","1470_1_27",NA,NA,"of","BERTIN","BERTIN (Trapet).......","BERTIN (Trapet)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",5,1,28,1,"1470_1_116","1470_1_28",NA,NA,"of","X rere","X (Romanee-Conti) rere","X (Romanee-Conti) rere","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"23.65",10.3926162719727,TRUE,"23.65",5,1,29,1,"1470_1_117","1470_1_29",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",5,1,30,1,"1470_1_118","1470_1_30",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"35.75",75.1995697021484,TRUE,"35.75",6,1,1,2,"1470_1_119","1470_1_1",NA,NA,"of","EIT )oeurstrsvunsssenrsrtn","EIT )oeurstrsvunsssenrsrtn","EIT )oeurstrsvunsssenrsrtn","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"45.50",87.3788528442383,TRUE,"45.50",6,1,2,2,"1470_1_120","1470_1_2",NA,NA,"of","\GES","\GES (Julien)......... :","\GES (Julien)","NULL","UCD_Lehmann_1470","US","NULL","NULL","NULL","NULL","NULL","NULL"
"183.06",96.290283203125,TRUE,"183.06",6,1,3,2,"1470_1_121","1470_1_3",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"280.26",95.9061431884766,TRUE,"280.26",6,1,4,2,"1470_1_122","1470_1_4",NA,NA,"of","","(Romanee-Conti)... 2!","(Romanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"286.20",95.5455932617188,TRUE,"286.20",6,1,5,2,"1470_1_123","1470_1_5",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"323.46",96.441047668457,TRUE,"323.46",6,1,6,2,"1470_1_124","1470_1_6",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"34.10",95.7862777709961,TRUE,"34.10",6,1,7,2,"1470_1_125","1470_1_7",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"56.90",92.3676071166992,TRUE,"56.90",6,1,8,2,"1470_1_126","1470_1_8",NA,NA,"of","SAINT JEAN","ST. JEAN","ST. JEAN","NULL","UCD_Lehmann_1470","France","NULL","NULL","NULL","list(region = ""Saint Veran"")","NULL","NULL"
"66.05",58.7018814086914,TRUE,"66.05",6,1,9,2,"1470_1_127","1470_1_9",NA,NA,"of","IESE NCRRNIRRRIIIIIRIINIIRIRIIIIIIOIEY Delarche)","IESE NCRRNIRRRIIIIIRIINIIRIRIIIIIIOIEY Delarche)...........cc....","IESE NCRRNIRRRIIIIIRIINIIRIRIIIIIIOIEY Delarche)","NULL","UCD_Lehmann_1470","US","NULL","NULL","NULL","NULL","NULL","NULL"
"66.05",95.080192565918,TRUE,"66.05",6,1,9,2,"1470_1_128","1470_1_9",NA,NA,"of","IESE NCRRNIRRRIIIIIRIINIIRIRIIIIIIOIEY Delarche)","IESE NCRRNIRRRIIIIIRIINIIRIRIIIIIIOIEY Delarche)...........cc....","IESE NCRRNIRRRIIIIIRIINIIRIRIIIIIIOIEY Delarche)","NULL","UCD_Lehmann_1470","US","NULL","NULL","NULL","NULL","NULL","NULL"
"66.05",95.9362030029297,TRUE,"66.05",6,1,11,2,"1470_1_129","1470_1_11",NA,NA,"of","BF) sereeresssersrssssssasas","BF) sereeresssersrssssssasas","BF) sereeresssersrssssssasas","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"68.30",95.3900833129883,TRUE,"68.30",6,1,12,2,"1470_1_130","1470_1_12",NA,NA,"of","","[ (Hudelot)....ourenee.","[ (Hudelot)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"68.30",91.4594345092773,TRUE,"68.30",6,1,13,2,"1470_1_131","1470_1_13",NA,NA,"of","BOUDOTS","BOUDOTS (Noellat).","BOUDOTS (Noellat).","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"1.00",30.1341094970703,TRUE,"1.00",6,1,14,2,"1470_1_132","1470_1_14",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"91.10",95.6575469970703,TRUE,"91.10",6,1,15,2,"1470_1_133","1470_1_15",NA,NA,"of","TIN","TIN (Trapet)............","TIN (Trapet)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"210.60",95.5535736083984,TRUE,"210.60",6,1,16,2,"1470_1_134","1470_1_16",NA,NA,"of","Trees","(Romanee-Conti) Trees","(Romanee-Conti) Trees","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"268.92",96.667121887207,TRUE,"268.92",6,1,17,2,"1470_1_135","1470_1_17",NA,NA,"of","r","r (Romanee-Conti)...2","r (Romanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"312.66",94.5257797241211,TRUE,"312.66",6,1,18,2,"1470_1_136","1470_1_18",NA,NA,"of","ie Romanee Conti)","ie Romanee-Conti)...2","ie Romanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"354.78",86.3056793212891,TRUE,"354.78",6,1,19,2,"1470_1_137","1470_1_19",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"45.50",77.3177642822266,TRUE,"45.50",6,1,20,2,"1470_1_138","1470_1_20",NA,NA,"of","LAGES","LAGES (Bachelet)....","LAGES (Bachelet)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"89.98",17.7064971923828,TRUE,"89.98",6,1,21,2,"1470_1_139","1470_1_21",NA,NA,"of","","   ","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"364.25",84.8007659912109,TRUE,"364.25",6,1,22,2,"1470_1_140","1470_1_22",NA,NA,"of","> Romanee Conti)","> Romanee-Conti).....","> Romanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"541.50",96.0816268920898,TRUE,"541.50",6,1,23,2,"1470_1_141","1470_1_23",NA,NA,"of","Sars","(Romanee-Conti) Sars","(Romanee-Conti) Sars","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",6,1,24,2,"1470_1_142","1470_1_24",NA,NA,"of","omanee Conti)","omanee-Conti).... satssnice","omanee-Conti)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"51.20",95.750129699707,TRUE,"51.20",6,1,25,2,"1470_1_143","1470_1_25",NA,NA,"of","ACHET","ACHET (Morey)........","ACHET (Morey)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"68.30",84.3803939819336,TRUE,"68.30",6,1,26,2,"1470_1_144","1470_1_26",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"99.75",94.039192199707,TRUE,"99.75",6,1,27,2,"1470_1_145","1470_1_27",NA,NA,"of","BERTIN","BERTIN (Trapet).......","BERTIN (Trapet)","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"193.85",96.6158676147461,TRUE,"193.85",6,1,28,2,"1470_1_146","1470_1_28",NA,NA,"of","X rere","X (Romanee-Conti) rere","X (Romanee-Conti) rere","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"255.40",69.0209197998047,TRUE,"255.40",6,1,29,2,"1470_1_147","1470_1_29",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"286.20",89.8049697875977,TRUE,"286.20",6,1,30,2,"1470_1_148","1470_1_30",NA,NA,"of","","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2.99",96.2403564453125,TRUE,"2.99",1,2,1,1,"1470_2_1","1470_2_1",NA,NA,NA,"E alors frait and an MUSCADET SUR LIE","E alors frait and an MUSCADET-SUR-LIE 1973 (Batardiere)...... ol glonous.iruit and Style, matur. == © CN NCERRE 107% (Fae Peorcissal br tad:","E alors frait and an MUSCADET-SUR-LIE (Batardiere)","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","Muscadet","NULL","NULL"
"3.49",63.7566032409668,TRUE,"3.49",1,2,2,1,"1470_2_2","1470_2_2",NA,NA,NA,"MUOVAULI=OURNLAIL 1769 ce","MUOVAULI=OURNLAIL 1769 (DAlaraiere).ce.. SANCERRE 1973 (Clos Perriere).................. TPA 2 TTY ¥ NX NN TREATY nage» 44 2 © of glorious fruit and style, matur- thus making them delicious for","MUOVAULI=OURNLAIL 1769 (DAlaraiere).ce","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"3.99",95.5137329101562,TRUE,"3.99",1,2,3,1,"1470_2_3","1470_2_3",NA,NA,NA,"those botiled at the POUILLY FU ME","those estate-botiled at the POUILLY FU ME 1973 (Gaudry)...........connine","those estate-botiled at the POUILLY FU ME (Gaudry)","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Pouilly Fume"")","NULL","NULL"
"1.99",91.6278305053711,TRUE,"1.99",1,2,4,1,"1470_2_4","1470_2_4",NA,NA,NA,"COTES DU RHONE","COTES-DU-RHONE 1973 (Panisse).........","COTES-DU-RHONE (Panisse)","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Cotes du Rhone"")","NULL","NULL"
". 2.29",47.6630325317383,TRUE,"2.29",1,2,5,1,"1470_2_5","1470_2_5",NA,NA,NA,"COTES DU RHONE (Vieille","COTES-DU-RHONE 1974 (Vieille","COTES-DU-RHONE (Vieille","NULL","UCD_Lehmann_1470","France","1974","NULL","NULL","list(region = ""Cotes du Rhone"")","NULL","NULL"
"3.49",96.5152359008789,TRUE,"3.49",1,2,6,1,"1470_2_6","1470_2_6",NA,NA,NA,"CHATEAUNEUF DU PAPE","CHATEAUNEUF-DU-PAPE 1973 (Nalys)","CHATEAUNEUF-DU-PAPE (Nalys)","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Chateauneuf du Pape"")","NULL","NULL"
"3.95",83.4783554077148,TRUE,"3.95",1,2,8,1,"1470_2_7","1470_2_8",NA,NA,NA,"ne C Fae ci ®e CHATEAUNEUF DU PAPE 0 SUF DU P/ BI ANC","ne -C Fae ci ®e . CHATEAUNEUF-DU-PAPE : 0. SUF-DU-P/ BI ANC 1973 ....","ne -C Fae ci ®e . CHATEAUNEUF-DU-PAPE 0. SUF-DU-P/ BI ANC","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Chateauneuf du Pape"")","NULL","NULL"
"",0,FALSE,"FALSE",1,2,9,1,"1470_2_8","1470_2_9",NA,NA,NA,"ne C Fae ci ®e ~ 286 20 CHATEAUNEUF DU PAPE 0 SUF DU P/ BI ANC ANC ITE","ne -C Fae ci ®e ~ 286.20 . CHATEAUNEUF-DU-PAPE : 0. SUF-DU-P/ BI ANC ANC ITE 1973 ....","ne -C Fae ci ®e ~ 286.20 . CHATEAUNEUF-DU-PAPE 0. SUF-DU-P/ BI ANC ANC ITE","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Chateauneuf du Pape"")","NULL","NULL"
"199.",44.2043342590332,TRUE,"1.99",1,2,10,1,"1470_2_9","1470_2_10",NA,NA,NA,"vp mmammisimis","g0,vp 1973 (Bertano)mmammisimis",",vp (Bertano)mmammisimis","g0","UCD_Lehmann_1470","NULL","1973","NULL","NULL","NULL","NULL","NULL"
"1.99",94.4521636962891,TRUE,"1.99",1,2,11,1,"1470_2_10","1470_2_11",NA,NA,NA,"VALPOLICELLA","VALPOLICELLA 1973 (Bersano).................","VALPOLICELLA (Bersano)","NULL","UCD_Lehmann_1470","Italy","1973","NULL","NULL","list(region = ""Valpolicella"")","NULL","NULL"
"2.59",91.1183242797852,TRUE,"2.59",1,2,12,1,"1470_2_11","1470_2_12",NA,NA,NA,"CHIANTI CLASSICO","CHIANTI CLASSICO 1973 (Corsini).............","CHIANTI CLASSICO (Corsini)","NULL","UCD_Lehmann_1470","Italy","1973","NULL","NULL","list(region = ""Chianti Classico"")","NULL","NULL"
"",0,FALSE,"FALSE",1,2,13,1,"1470_2_12","1470_2_13",NA,NA,NA,"","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2.99",88.3810424804688,TRUE,"2.99",1,2,14,1,"1470_2_13","1470_2_14",NA,NA,NA,"SYLVANER","  SYLVANER 1973 (Trimbach)....................... |","SYLVANER (Trimbach)","NULL","UCD_Lehmann_1470","France","1973","NULL","list(variety = ""Sylvaner"")","NULL","NULL","NULL"
"3.19",71.6133575439453,TRUE,"3.19",1,2,15,1,"1470_2_14","1470_2_15",NA,NA,NA,"RIESLING ecthlyv the hest red Ruronindv since","RIESLING 1973 (Trimbach) ecthlyv the hest red Ruronindv since","RIESLING (Trimbach) ecthlyv the hest red Ruronindv since","NULL","UCD_Lehmann_1470","France","1973","red","list(variety = ""Riesling"")","NULL","NULL","NULL"
"3.29",87.3959808349609,TRUE,"3.29",1,2,16,1,"1470_2_15","1470_2_16",NA,NA,NA,"much and GEWURZTRAMINER","much and GEWURZTRAMINER 1973 (Trimbach).......","much and GEWURZTRAMINER (Trimbach)","NULL","UCD_Lehmann_1470","France","1973","NULL","list(variety = ""Gewurztraminer"")","NULL","NULL","NULL"
"22.95",69.1417541503906,TRUE,"22.95",1,2,18,1,"1470_2_16","1470_2_18",NA,NA,NA,"years The DOMAINE DE LA GEWURZTRAMINER BEERENAUSLESE 971 legendary unbelievably great—ra 1 MM 1 go” Ty 2 =»","years. The 1971 DOMAINE DE LA GEWURZTRAMINER BEERENAUSLESE 971   legendary, unbelievably great—ra- 1 . MM 1 go” Ty 2 =»","years. The DOMAINE DE LA GEWURZTRAMINER BEERENAUSLESE 971 legendary, unbelievably great—ra- 1 . MM 1 go” Ty 2 =»","NULL","UCD_Lehmann_1470","Italy","1971","NULL","Gewurztraminer","NULL","NULL","NULL"
"",0,FALSE,"FALSE",1,2,19,1,"1470_2_17","1470_2_19",NA,NA,NA,"states Will add stature to even the","states. Will add stature to even the","states. Will add stature to even the","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",1,2,20,1,"1470_2_18","1470_2_20",NA,NA,NA,"","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",1,2,21,1,"1470_2_19","1470_2_21",NA,NA,NA,"Is","541.50 Is","Is","541.50","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2.59",73.725830078125,TRUE,"2.59",1,2,22,1,"1470_2_20","1470_2_22",NA,NA,NA,"/ell balanced stylish wines Excellent We foature DOMAINE DE"" LA LIRAC ssecacscetcsscacecssececsesesscsdenss","/ell balanced, stylish wines. Excellent We foature DOMAINE DE"" LA LIRAC 1973 (Maby) ssecacscetcsscacecssececsesesscsdenss","/ell balanced, stylish wines. Excellent We foature DOMAINE DE"" LA LIRAC (Maby) ssecacscetcsscacecssececsesesscsdenss","NULL","UCD_Lehmann_1470","NULL","1973","NULL","NULL","Lirac","NULL","NULL"
"2.79",95.8201217651367,TRUE,"2.79",1,2,23,1,"1470_2_21","1470_2_23",NA,NA,NA,"we consider them the most TAVEL","we consider them the most TAVEL 1972 (Bellicard).","we consider them the most TAVEL (Bellicard).","NULL","UCD_Lehmann_1470","France","1972","NULL","NULL","list(region = ""Tavel"")","NULL","NULL"
"2.99",82.1953430175781,TRUE,"2.99",1,2,24,1,"1470_2_22","1470_2_24",NA,NA,NA,"neesCoit) ose eas a 2 3 65 255 40 RIOJA","neesCoit) ose eas a 2 3.65 255.40 RIOJA 1970 (Marques de Caceres)...............","neesCoit) ose eas a 2 3.65 255.40 RIOJA (Marques de Caceres)","NULL","UCD_Lehmann_1470","Spain","1970","NULL","NULL","list(region = ""Rioja"")","NULL","NULL"
"4.99",45.7792663574219,TRUE,"4.99",1,2,25,1,"1470_2_23","1470_2_25",NA,NA,NA,"Rotmanea Conti 3% Bdrede 26 50 286 20 RIOJA","Rotmanea-Conti 3% Bdrede .26.50 286.20 RIOJA 1954 (Marques de Murietta)..............","Rotmanea-Conti 3% Bdrede .26.50 286.20 RIOJA (Marques de Murietta)","NULL","UCD_Lehmann_1470","Spain","1954","red","NULL","list(region = ""Rioja"")","NULL","NULL"
"",0,FALSE,"FALSE",1,2,26,1,"1470_2_24","1470_2_26",NA,NA,NA,"Madison Ave At 6] Saint New York N","679 Madison Ave. At 6] St., New York, N.","Madison Ave. At 6] St., New York, N.","679","UCD_Lehmann_1470","US","NULL","NULL","NULL","NULL","New York","NULL"
"34.10",96.2575531005859,TRUE,"34.10",4,2,1,2,"1470_2_65","1470_2_1",NA,NA,NA,"E alors frait and an MUSCADET SUR LIE","E alors frait and an MUSCADET-SUR-LIE 1973 (Batardiere)...... ol glonous.iruit and Style, matur. == © CN NCERRE 107% (Fae Peorcissal br tad:","E alors frait and an MUSCADET-SUR-LIE (Batardiere)","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","Muscadet","NULL","NULL"
"39.95}",57.5960884094238,TRUE,"39.95",4,2,2,2,"1470_2_66","1470_2_2",NA,NA,NA,"MUOVAULI=OURNLAIL 1769 ce","MUOVAULI=OURNLAIL 1769 (DAlaraiere).ce.. SANCERRE 1973 (Clos Perriere).................. TPA 2 TTY ¥ NX NN TREATY nage» 44 2 © of glorious fruit and style, matur- thus making them delicious for","MUOVAULI=OURNLAIL 1769 (DAlaraiere).ce","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"45.50",95.1276626586914,TRUE,"45.50",4,2,3,2,"1470_2_67","1470_2_3",NA,NA,NA,"those botiled at the POUILLY FU ME","those estate-botiled at the POUILLY FU ME 1973 (Gaudry)...........connine","those estate-botiled at the POUILLY FU ME (Gaudry)","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Pouilly Fume"")","NULL","NULL"
"23.50",91.6278305053711,TRUE,"23.50",4,2,4,2,"1470_2_68","1470_2_4",NA,NA,NA,"COTES DU RHONE","COTES-DU-RHONE 1973 (Panisse).........","COTES-DU-RHONE (Panisse)","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Cotes du Rhone"")","NULL","NULL"
"",0,FALSE,"FALSE",4,2,5,2,"1470_2_69","1470_2_5",NA,NA,NA,"COTES DU RHONE (Vieille","COTES-DU-RHONE 1974 (Vieille","COTES-DU-RHONE (Vieille","NULL","UCD_Lehmann_1470","France","1974","NULL","NULL","list(region = ""Cotes du Rhone"")","NULL","NULL"
"39.30",57.7068099975586,TRUE,"39.30",4,2,7,2,"1470_2_70","1470_2_7",NA,NA,NA,"CHATEAUNEUF DU PAPE","280.26 CHATEAUNEUF-DU-PAPE 1973 (Nalys)","CHATEAUNEUF-DU-PAPE (Nalys)","280.26","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Chateauneuf du Pape"")","NULL","NULL"
"39.80",96.6862335205078,TRUE,"39.80",4,2,7,2,"1470_2_71","1470_2_7",NA,NA,NA,"CHATEAUNEUF DU PAPE","280.26 CHATEAUNEUF-DU-PAPE 1973 (Nalys)","CHATEAUNEUF-DU-PAPE (Nalys)","280.26","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Chateauneuf du Pape"")","NULL","NULL"
"45.50",85.7702560424805,TRUE,"45.50",4,2,9,2,"1470_2_72","1470_2_9",NA,NA,NA,"ne C Fae ci ®e ~ 286 20 CHATEAUNEUF DU PAPE 0 SUF DU P/ BI ANC ANC ITE","ne -C Fae ci ®e ~ 286.20 . CHATEAUNEUF-DU-PAPE : 0. SUF-DU-P/ BI ANC ANC ITE 1973 ....","ne -C Fae ci ®e ~ 286.20 . CHATEAUNEUF-DU-PAPE 0. SUF-DU-P/ BI ANC ANC ITE","NULL","UCD_Lehmann_1470","France","1973","NULL","NULL","list(region = ""Chateauneuf du Pape"")","NULL","NULL"
"23.50",79.1727905273438,TRUE,"23.50",4,2,10,2,"1470_2_73","1470_2_10",NA,NA,NA,"vp mmammisimis","g0,vp 1973 (Bertano)mmammisimis",",vp (Bertano)mmammisimis","g0","UCD_Lehmann_1470","NULL","1973","NULL","NULL","NULL","NULL","NULL"
"23.50",86.5052032470703,TRUE,"23.50",4,2,11,2,"1470_2_74","1470_2_11",NA,NA,NA,"VALPOLICELLA","VALPOLICELLA 1973 (Bersano).................","VALPOLICELLA (Bersano)","NULL","UCD_Lehmann_1470","Italy","1973","NULL","NULL","list(region = ""Valpolicella"")","NULL","NULL"
"29.95",92.1794967651367,TRUE,"29.95",4,2,12,2,"1470_2_75","1470_2_12",NA,NA,NA,"CHIANTI CLASSICO","CHIANTI CLASSICO 1973 (Corsini).............","CHIANTI CLASSICO (Corsini)","NULL","UCD_Lehmann_1470","Italy","1973","NULL","NULL","list(region = ""Chianti Classico"")","NULL","NULL"
"",0,FALSE,"FALSE",4,2,13,2,"1470_2_76","1470_2_13",NA,NA,NA,"","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"34.10",88.3810424804688,TRUE,"34.10",4,2,14,2,"1470_2_77","1470_2_14",NA,NA,NA,"SYLVANER","  SYLVANER 1973 (Trimbach)....................... |","SYLVANER (Trimbach)","NULL","UCD_Lehmann_1470","France","1973","NULL","list(variety = ""Sylvaner"")","NULL","NULL","NULL"
"34.68",85.4915542602539,TRUE,"34.68",4,2,15,2,"1470_2_78","1470_2_15",NA,NA,NA,"RIESLING ecthlyv the hest red Ruronindv since","RIESLING 1973 (Trimbach) ecthlyv the hest red Ruronindv since","RIESLING (Trimbach) ecthlyv the hest red Ruronindv since","NULL","UCD_Lehmann_1470","France","1973","red","list(variety = ""Riesling"")","NULL","NULL","NULL"
"37.55",30.9069213867188,TRUE,"37.55",4,2,16,2,"1470_2_79","1470_2_16",NA,NA,NA,"much and GEWURZTRAMINER","much and GEWURZTRAMINER 1973 (Trimbach).......","much and GEWURZTRAMINER (Trimbach)","NULL","UCD_Lehmann_1470","France","1973","NULL","list(variety = ""Gewurztraminer"")","NULL","NULL","NULL"
"247.90",74.9728851318359,TRUE,"247.90",4,2,17,2,"1470_2_80","1470_2_17",NA,NA,NA,"Ya De ARRT A TJ A RAJ JITRIARILNRY RTR4 Rin lescendarv unbelievably sreat—ra","Ya De ARRT A TJ A RAJ JITRIARILNRY RTR4 Rin lescendarv. unbelievably sreat—ra- 1971","Ya De ARRT A TJ A RAJ JITRIARILNRY RTR4 Rin lescendarv. unbelievably sreat—ra-","NULL","UCD_Lehmann_1470","NULL","1971","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",4,2,19,2,"1470_2_81","1470_2_19",NA,NA,NA,"states Will add stature to even the","states. Will add stature to even the","states. Will add stature to even the","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",4,2,20,2,"1470_2_82","1470_2_20",NA,NA,NA,"","","","NULL","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"",0,FALSE,"FALSE",4,2,21,2,"1470_2_83","1470_2_21",NA,NA,NA,"Is","541.50 Is","Is","541.50","UCD_Lehmann_1470","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"29.55",71.9614105224609,TRUE,"29.55",4,2,22,2,"1470_2_84","1470_2_22",NA,NA,NA,"/ell balanced stylish wines Excellent We foature DOMAINE DE"" LA LIRAC ssecacscetcsscacecssececsesesscsdenss","/ell balanced, stylish wines. Excellent We foature DOMAINE DE"" LA LIRAC 1973 (Maby) ssecacscetcsscacecssececsesesscsdenss","/ell balanced, stylish wines. Excellent We foature DOMAINE DE"" LA LIRAC (Maby) ssecacscetcsscacecssececsesesscsdenss","NULL","UCD_Lehmann_1470","NULL","1973","NULL","NULL","Lirac","NULL","NULL"
"31.85",95.5158233642578,TRUE,"31.85",4,2,23,2,"1470_2_85","1470_2_23",NA,NA,NA,"we consider them the most TAVEL","we consider them the most TAVEL 1972 (Bellicard).","we consider them the most TAVEL (Bellicard).","NULL","UCD_Lehmann_1470","France","1972","NULL","NULL","list(region = ""Tavel"")","NULL","NULL"
