mark_id,user_id,page_id,xy,type,wine_type,color,country,name,section,anonymous,vintage,bottle_type,perprice,caseprice,created,updated
50a08af3-f30f-4c19-9a94-2a08ee8746fd,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{253,680}",wine,Sparkling,White,,"Lanson, Dry Extra",Champagnes,f,0,Fifth,3.69,39.75,2017-06-20 20:30:57,2017-06-20 20:30:57
a4958cae-f5c9-4b42-8195-1e92d7a64507,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{257,663}",wine,Sparkling,White,,"Lanson, Extra Dry",Champagnes,f,1926,Fifth,5.5,59,2017-06-20 20:31:57,2017-06-20 20:31:57
d4bb2877-6cd2-4428-8b26-b3e550310b10,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{259,645}",wine,Sparkling,White,,"Lanson, Extra Dry",Champagnes,f,1928,Fifth,5.1,55,2017-06-20 20:32:37,2017-06-20 20:32:37
37256b7b-c628-4be2-a52b-955b76df5858,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{259,628}",wine,Sparkling,White,,"Lanson, Extra Dry",Champagnes,f,1928,Magnum,10.8,58.5,2017-06-20 20:33:30,2017-06-20 20:33:30
5cc38603-3d9a-46b5-a3c3-f45373cd44d9,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{264,615}",wine,Sparkling,White,,"Lanson, Extra Dry",Champagnes,f,1928,Jeroboam,21.6,58.5,2017-06-20 20:34:59,2017-06-20 20:34:59
ddba196d-39ef-4675-8f68-6ab0d96e137e,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{257,576}",wine,Sparkling,White,,Moet & Chandon Non-Vintage White Seal,Champagnes,f,0,Fifth,3.25,35,2017-06-20 20:35:44,2017-06-20 20:35:44
bc374106-a8f0-48cb-a336-11e836c459db,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{261,555}",wine,Sparkling,White,,Moet & Chandon Dom Perignon Cuvee,Champagnes,f,1921,Fifth,8.25,90,2017-06-20 20:36:44,2017-06-20 20:36:44
de06f624-a684-4153-83d5-8be08d0ff23a,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{261,541}",wine,Sparkling,White,,"Moet & Chandon, Imperial Crown",Champagnes,f,1928,Fifth,5.25,57,2017-06-20 20:37:27,2017-06-20 20:37:27
fed9ef9c-c481-404f-904f-b63d058ef29f,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{787,739}",wine,Sparkling,White,,"Ruinart Pere Et Fils, Brut",Champagnes,f,1928,Fifth,4.75,52,2017-06-20 20:47:28,2017-06-20 20:47:28
a7ebda2b-f726-4833-8239-60fa6c272d70,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{773,686}",wine,Sparkling,White,,"Roederer, Louis Brut",Champagnes,f,1926,Fifth,4.5,49,2017-06-20 20:48:25,2017-06-20 20:48:25
832626b2-663b-4130-9b7f-ad3f656e6a85,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{766,539}",wine,Still,White,,Cramant Jules Lilbert,Still Champagne,f,1935,Fifth,1.37,15,2017-06-20 20:49:30,2017-06-20 20:49:30
98bddf17-bc64-4b9a-a89f-de1bd546641a,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{770,375}",wine,Sparkling,Red,,Fortier-Picard,Sparkling Burgundy,f,0,Fifth,2.49,27,2017-06-20 20:51:10,2017-06-20 20:51:10
1550057f-6a92-4e47-b8cb-46b18f7aff4f,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{776,358}",wine,Sparkling,Red,,Chauvenet Red Cap,Sparkling Burgundy,f,0,Fifth,3.69,40.59,2017-06-20 20:51:51,2017-06-20 20:51:51
b5c584ed-acfe-45a9-8d2d-a027b6f506b9,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{260,478}",wine,Sparkling,White,,"Mumm, G. H. ""Cordon Rouge""",Champagnes,f,1929,Fifth,4.95,54,2017-06-20 20:39:13,2017-06-20 20:39:13
5801f34a-f770-406c-b70d-a90ac47a68c5,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{257,502}",wine,Sparkling,White,,"Mumm, G. H. ""Cordon Rouge""",Champagnes,f,1928,Fifth,5.49,59.4,2017-06-20 20:38:34,2017-06-20 20:38:34
a74001b0-4575-4292-93cd-d559b0be0b68,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{253,782}",wine,Sparkling,White,,"Heidsieck & Co ""Dry Monopole""",Champagnes,f,1928,Fifth,4.5,48,2017-06-20 20:28:21,2017-06-20 20:28:21
b2be1cea-e69b-4791-bd7b-e8e89f19ffe4,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{254,802}",wine,Sparkling,White,,Heidsieck & Co Brut Special,Champagnes,f,0,Fifth,3.75,41,2017-06-20 20:27:23,2017-06-20 20:27:23
59328bf7-14a5-4cb3-b467-7ef416f7cced,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{260,845}",wine,Sparkling,White,,"Cliquot, Vueve Yellow Label",Champagnes,f,1929,Fifth,4.98,54,2017-06-20 20:26:06,2017-06-20 20:26:06
d1c5a3a3-eddd-4470-9ecf-9f938b87629d,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{258,855}",wine,Sparkling,White,,"Cliquot, Vueve Gold Label, Brut",Champagnes,f,1928,Fifth,5.5,59,2017-06-20 20:25:19,2017-06-20 20:25:19
e018382b-a01d-43b4-b227-c48cf1eda1f0,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{258,873}",wine,Sparkling,White,,"Cliquot, Vueve Yellow Label",Champagnes,f,1928,Fifth,5.25,59,2017-06-20 20:24:32,2017-06-20 20:24:32
542d7e47-c93f-43c4-8ff7-d0f943e8944f,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{252,893}",wine,Sparkling,White,,"Cliquot, Vueve Non-Vintage",Champagnes,f,0,Standard,3.9,47,2017-06-20 20:21:31,2017-06-20 20:21:31
aafd7edc-9f61-4334-9077-0a90cc91003a,google-oauth2|101715686974675894580,de0e24c4-abdf-455a-9dc2-1b8a8a2eee5e,"{800,359}",wine,Sparkling,White,,"Charles Heidsieck 1926 English Cuvee, Brut",Champagnes,,1926,Fifth,4.49,48.5,2017-06-20 20:18:20,2017-06-20 20:20:00
9d0e62c9-0fae-4ea7-80ec-f4bb67268f53,google-oauth2|101715686974675894580,de0e24c4-abdf-455a-9dc2-1b8a8a2eee5e,"{795,326}",wine,Still,Red,,Charles Heidsieck Extra Dry,Champagnes,f,1928,Fifth,4.29,46,2017-06-20 20:19:51,2017-06-20 20:19:51
643eb2c1-ca01-46fb-99ef-aca67ce9aab5,google-oauth2|101715686974675894580,de0e24c4-abdf-455a-9dc2-1b8a8a2eee5e,"{797,341}",wine,Still,Red,,"Charles Heidsieck English Cuvee, Brut",Champagnes,f,1926,Magnum,9,48.5,2017-06-20 20:19:13,2017-06-20 20:19:13
d29504b4-4ac8-4e62-b1ad-416f90e5e9b0,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{780,758}",wine,Sparkling,White,,"Ruinart Pere Et Fils, Non-Vintage Brut",Champagnes,f,0,Standard,3.9,42,2017-06-20 20:46:54,2017-06-20 20:46:54
12e17e2d-73dc-4934-9e8b-fab05dc3e37a,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{785,812}",wine,Sparkling,White,,"Royal Chadron, English Cuvee",Champagnes,f,1928,Fifth,2.89,29.75,2017-06-20 20:45:48,2017-06-20 20:45:48
36902ab1-8391-483d-9bc7-3034cecde6a6,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{777,906}",wine,Sparkling,White,,Pommery & Greno Nature,Champagnes,f,1928,Fifth,4.5,48,2017-06-20 20:44:21,2017-06-20 20:44:21
b5e68e8b-afc5-49bd-8c8c-daf672512d42,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{253,340}",wine,Sparkling,White,,"Pol Roger, Brut",,f,1926,Fifth,5.25,57,2017-06-20 20:43:23,2017-06-20 20:43:23
1c8d0625-58b9-47ec-8c3a-fe59e6aa4e95,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{259,381}",wine,Sparkling,White,,Piper Heidsieck Brut,Champagnes,f,1928,Fifth,4.85,52,2017-06-20 20:42:34,2017-06-20 20:42:34
3b926314-310d-4795-870c-6a9a69f89c54,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{260,421}",wine,Sparkling,White,,"Perrier Jouet, English Cuvee",Champagnes,f,1928,Fifth,4.55,50,2017-06-20 20:41:27,2017-06-20 20:41:27
0ad0716a-5b3c-4176-b2a1-aef235ea9c49,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{262,440}",wine,Sparkling,White,,"Perrier Jouet, English Cuvee",Champagnes,f,0,Fifth,3.65,40,2017-06-20 20:40:49,2017-06-20 20:40:49
de4637a8-f330-46db-a4d6-523d2ad58aeb,google-oauth2|113953518878183929795,e4466c2f-ef06-4759-98d4-7c182be0b079,"{146,352}",wine,Still,Red,,Sonoma Vineyards Pinot Noir,Sonoma Vineyards Wine Sampler,f,0,Standard,3.99,43.1,2017-06-15 18:17:15,2017-06-15 18:17:15
c8e7ab49-21f2-409c-811c-8d51e8a52b91,google-oauth2|101715686974675894580,de0e24c4-abdf-455a-9dc2-1b8a8a2eee5e,"{799,463}",wine,Sparkling,White,,Bolllinger Bollinger Non Vintage brut,Champagne,f,0,Fifth,4.75,51,2017-06-20 20:08:37,2017-06-20 20:08:37
a4f8524e-9d64-47f3-89bc-6389fcfecd88,google-oauth2|101715686974675894580,70420610-773f-4ed9-aeff-a3a3ca5f9d8c,"{775,486}",wine,Still,White,,"Association de Viticulteurs Ay, Nature",Still Champagne,f,1934,Fifth,1.37,15,2017-06-20 20:50:31,2017-06-20 20:50:31
1375f9bd-7a30-46f4-bcbb-306984f37ebe,google-oauth2|116165966839571550458,7c17da61-0ee8-461d-a665-e0f91960c3d9,"{315,537}",wine,Sparkling,White,,de Venoge Champagne,Champagne,,1971,Standard,21.95,250,2017-07-14 2:19:38,2017-07-14 2:20:35
d5ea5b7e-6a4d-49b7-80df-e2f0178538f9,PL493H8zbqTUj8jMBUV7KTp9MuM2,701626f8-0c51-405b-86b0-af6253644d04,"{255,890}",wine,Sparkling,White,France,Ledoyen Blanc de Blancs Brut,French Champagnes on Sale,,1966,Standard,8.95,96.65,2017-07-20 16:46:33,2017-07-26 21:03:57
45d915dd-83ee-468e-b3ac-c8cf7f016c96,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{510,1110}",wine,Sparkling,White,France,Duminy Extra Dry,Champagne for Parties,,0,Standard,3.89,45.95,2017-08-11 16:36:55,2017-08-11 16:36:55
e9cfc318-d184-4c87-8ea9-823724701f7a,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{158,1086}",wine,Sparkling,White,France,Duminy Extra Dry,Champagne for Parties,,0,Magnum,7.78,45.95,2017-08-11 16:37:27,2017-08-11 16:38:06
16464e76-1f82-468d-b0ca-3f1d209e0e1d,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{162,1062}",wine,Sparkling,White,France,Duminy Extra Dry,Champagne for Parties,,0,Half Bottle,2.05,47.95,2017-08-11 16:37:59,2017-08-11 16:37:59
0c8331df-e541-4338-b193-2e04eaef1031,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{137,971}",wine,Sparkling,White,France,Sparkling Saumur Veuve Amoit Cremant du Roi,Champagne for Parties,,0,Standard,2.68,29.5,2017-08-11 16:38:47,2017-08-11 16:38:47
476f732b-9efa-4c50-b3e3-54ff0e4f93c8,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{196,608}",wine,Sparkling,Red,France,B & G,Sparkling Burgundy,,0,Standard,5.29,58.3,2017-08-11 16:41:54,2017-08-14 22:26:05
98c12a0d-172d-4a52-9d02-1acfa5837f60,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{199,687}",wine,Sparkling,White,United States of America,Christian Brothers,American Champagnes,,0,Standard,3.95,42.5,2017-08-11 16:41:09,2017-08-11 16:41:09
7537e53b-96ac-4203-850f-48bbf4e1f9d7,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{198,708}",wine,Sparkling,White,United States of America,Great Western,American Champagnes,,0,Standard,4.35,46.98,2017-08-11 16:40:42,2017-08-11 16:40:42
3f324caa-2cc9-4094-bf2b-b3774d7dcf3e,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{204,720}",wine,Sparkling,White,United States of America,Taylor's,American Champagnes,,0,Standard,3.95,42.66,2017-08-11 16:40:05,2017-08-11 16:40:05
f888a40b-81bd-4d7e-85ab-ed970e993e52,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{197,583}",wine,Sparkling,Red,France,Chauvenet Red Cap,Sparkling Burgundy,,0,Standard,5.96,64.37,2017-08-11 16:42:24,2017-08-11 16:42:24
ae9c471a-a23b-4a8e-85e6-4e821dea6916,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{134,876}",wine,Sparkling,White,France,George Goulet,Champagne for Parties,,1952,Standard,6.95,76.45,2017-08-11 16:39:24,2017-08-11 16:39:24
8b2c0251-e2ee-4db3-8903-2f00a48e2a06,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{185,488}",wine,Sparkling,White,France,Joseph Perrier Brut,Champagne for Parties,,0,Standard,3.59,39.5,2017-08-11 17:05:38,2017-08-11 17:05:38
3b83ef33-a541-4acb-9ede-1f13970fbe81,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{727,1211}",wine,Sparkling,White,France,Ayala,Champagne for Parties,,1947,Standard,6.95,75.45,2017-08-11 16:46:34,2017-08-11 16:46:34
f67b1d84-fe33-4a8f-93f4-73e05c9ef249,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{726,1192}",wine,Sparkling,White,France,Bollinger Brut,Champagne for Parties,,0,Standard,6.94,74.95,2017-08-11 16:47:00,2017-08-11 16:47:00
59d24dfa-30fc-4c53-9279-058ee033cb73,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{726,1172}",wine,Sparkling,White,France,Bollinger Brut,Champagne for Parties,,1952,Standard,8.79,94.95,2017-08-11 16:47:27,2017-08-11 16:47:27
a8989aee-c0e6-42ed-9eb6-ef8f252252b3,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{726,1153}",wine,Sparkling,White,France,Clicquot,Champagne for Parties,,1949,Standard,8.98,97.06,2017-08-11 16:47:49,2017-08-14 22:50:35
8da238b1-6189-4881-81a7-1641d289144a,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{724,1137}",wine,Sparkling,White,France,Duminy Brut,Champagne for Parties,,0,Standard,4.9,53.5,2017-08-11 16:48:14,2017-08-11 16:48:14
a57510a8-1761-4f3e-b356-67074974b67f,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{725,1118}",wine,Sparkling,White,France,Duminy,Champagne for Parties,,1949,Standard,5.9,64.9,2017-08-11 16:48:38,2017-08-11 16:48:38
b388fb3f-0dac-40aa-8b2b-5064cc1c11fc,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{725,1099}",wine,Sparkling,White,France,Charles Heidsieck Brut,Champagne for Parties,,0,Standard,6.37,72.28,2017-08-11 16:49:08,2017-08-11 16:49:08
16278b10-f856-440e-85a1-011cb14b1184,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{724,1080}",wine,Sparkling,White,France,Charles Heidsieck,Champagne for Parties,,1953,Standard,8.56,91.89,2017-08-11 16:49:41,2017-08-11 16:49:41
6c6c0b81-a41d-4870-ab98-d72d1bf6c89f,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{725,1063}",wine,Sparkling,White,France,J & B Sarcey,Champagne for Parties,,1949,Standard,6.89,74.25,2017-08-11 16:50:25,2017-08-14 22:51:16
e9e7a4e3-5b2e-4cbd-b344-39f0eceaee78,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{724,1043}",wine,Sparkling,White,France,Krug Brut Reserve,Champagne for Parties,,0,Standard,6.95,75.06,2017-08-11 16:50:56,2017-08-11 16:50:56
9e26d611-d01a-44b2-9ec4-407314ee4a6a,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{723,1026}",wine,Sparkling,White,France,Krug,Champagne for Parties,,1949,Standard,10,108,2017-08-11 16:51:20,2017-08-11 16:51:20
e9eb05c0-9c9a-4f9e-b374-1176f48a27dc,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{723,1007}",wine,Sparkling,White,France,Lanson,Champagne for Parties,,1952,Standard,8.9,96.12,2017-08-11 16:51:44,2017-08-11 16:51:44
0c9d89aa-572d-471d-8467-31aa7ebee6b8,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{723,988}",wine,Sparkling,White,France,Moet White Seal,Champagne for Parties,,0,Standard,5.99,64.7,2017-08-11 16:52:16,2017-08-11 16:52:16
34c2fd4b-358d-4b22-9c00-6df82f54a581,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{723,969}",wine,Sparkling,White,France,Moet & Chandon,Champagne for Parties,,1952,Standard,8.49,91.69,2017-08-11 16:52:42,2017-08-11 16:52:42
0a1ccbc3-ddcb-41ae-8beb-629af5843001,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{723,951}",wine,Sparkling,White,France,Dom Perignon,Champagne for Parties,,1949,Standard,11,118.8,2017-08-11 16:53:03,2017-08-11 16:53:03
046d8154-15f5-49dc-a125-9e28cade85be,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{723,932}",wine,Sparkling,White,France,Mumm's Extra Dry,Champagne for Parties,,0,Standard,6.28,69.1,2017-08-11 16:53:32,2017-08-11 16:53:32
9f2f40e7-4395-4dfa-93f2-b61c4c9abeee,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{722,914}",wine,Sparkling,White,France,Mumm's Cordon Rouge,Champagne for Parties,,0,Standard,6.94,76.33,2017-08-11 16:54:13,2017-08-11 16:54:13
b7797856-b5f1-4021-a185-588b8c0e98d7,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{721,891}",wine,Sparkling,White,France,Mumm's Cordon Rouge,Champagne for Parties,,1952,Standard,8.4,92.42,2017-08-11 16:54:48,2017-08-11 16:54:48
0e090cd7-d98f-4ec8-8857-c996060c4344,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{722,861}",wine,Sparkling,White,France,Perrier-Jouët Brut,Champagne for Parties,,0,Standard,6.7,72.5,2017-08-11 16:55:37,2017-08-14 23:03:43
d8131287-6fb7-49d8-a39b-329b24562ed1,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{720,843}",wine,Sparkling,White,France,Perrier-Jouët,Champagne for Parties,,1952,Standard,7.85,85,2017-08-11 16:56:03,2017-08-14 23:04:07
e3d8dabe-e29f-4cfb-b18c-484b05c23221,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{720,822}",wine,Sparkling,White,France,Pol Roger Dry Special,Champagne for Parties,,0,Standard,5.9,63.72,2017-08-11 16:56:35,2017-08-11 16:56:35
d93a19f6-eb1b-4e99-9183-8d2ab0d4eb4a,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{720,804}",wine,Sparkling,White,France,Pol Roger,Champagne for Parties,,1949,Standard,9.4,101.52,2017-08-11 16:57:35,2017-08-11 16:57:35
d418e3e9-506a-455d-86b1-b420587195a8,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{594,1230}",wine,Still,Rosé,France,"ROSE DE MARSANNAY
, Andre Bart",The Charming Vin Roses of France,,1966,Standard,2.79,30.15,2017-06-14 21:18:14,2017-06-14 21:18:14
7f7352c3-b416-44a8-ba64-27bb98e50069,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{78,916}",wine,Still,Rosé,France,"TAVEL, Vignerons",The Charming Vin Roses of France,,1966,Standard,2.29,24.75,2017-06-14 21:18:14,2017-06-14 21:18:14
576e4972-b117-47d3-bc07-6e525073053a,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{79,1017}",wine,Still,Rosé,France,"BANDOL ROSE, Chateau Braquety",The Charming Vin Roses of France,,1966,Standard,1.99,21.5,2017-06-14 21:18:14,2017-06-14 21:18:14
1a43f377-2b4a-441a-9242-fb1c1883b927,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{78,1287}",wine,Still,Rosé,France,"COTE DE PROVENCE, Nicolas",The Charming Vin Roses of France,,1966,Standard,1.49,16.1,2017-06-14 21:18:14,2017-06-14 21:18:14
98c4bf32-7b86-48b8-b584-7efe828f6f8e,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{78,1202}",wine,Still,Rosé,France,SCIATINO ROSE (Corsica),The Charming Vin Roses of France,,1966,Standard,1.49,16.1,2017-06-14 21:18:14,2017-06-14 21:18:14
d7a047c5-a171-490b-8abc-e49187f0f26d,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{593,1383}",wine,Still,Rosé,France,"CHATEAU d’ARLAY ROSE, Comte de Vogue",The Charming Vin Roses of France,,,Standard,2.49,26.9,2017-06-14 21:18:14,2017-06-14 21:18:14
27f5ce37-ab80-467d-bf41-2c0b3859cf98,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{78,1101}",wine,Still,Rosé,France,"ALOUETTE, ANIOU

CABERNET ROSE, 1967 . .",The Charming Vin Roses of France,,,Standard,1.79,19.35,2017-06-14 21:18:14,2017-06-14 21:18:14
ffeb9a39-aef7-4e22-aeb6-ff03eb045aee,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{76,1347}",wine,Still,Rosé,France,"ANIOU ROSE, Nicolas",The Charming Vin Roses of France,,1966,Standard,1.49,16.1,2017-06-14 21:18:14,2017-06-14 21:18:14
a6971e24-06aa-40af-a062-12bd6028b895,,b39978cd-983c-4d61-b24d-721a253fe0a6,"{594,1066}",wine,Still,Rosé,France,"GRAVES SUPERIEUR, Domaine",The Charming Vin Roses of France,,1966,Standard,1.79,19.35,2017-06-14 21:18:14,2017-06-14 21:18:14
0b68c0ca-8725-4628-a6fd-29ae275fb58d,Cl66QMWA6YZkAfpuMJFwycFMBHu2,db92e301-2eb9-436b-9c05-9f93ef860809,"{192,574}",wine,Sparkling,Rosé,France,Dom Ruinart Rose,French Champagnes,,1966,Standard,16.79,181.34,2017-07-20 17:25:00,2017-08-08 0:31:00
d9b42923-26fd-4b58-a90f-444f6caa29ca,PL493H8zbqTUj8jMBUV7KTp9MuM2,75bbef6e-9460-414f-969e-70e4efb5d4d6,"{181,833}",wine,Sparkling,Rosé,France,Pierre Cartier Brut Rose,French Champagne,,,Standard,5.29,57.13,2017-07-20 17:25:00,2017-08-08 0:31:00
0a0d44b8-c77b-4f65-aca2-b39f06e72e3b,PL493H8zbqTUj8jMBUV7KTp9MuM2,701626f8-0c51-405b-86b0-af6253644d04,"{243,688}",wine,Sparkling,Rosé,France,Clos Des Cordeliers Rose (Bordeaux),Other Sparkling Wines From France,,,Standard,3.99,43.1,2017-07-20 17:25:00,2017-08-08 0:31:00
1b3225f0-456b-4df4-a6ca-4c0610769f36,PL493H8zbqTUj8jMBUV7KTp9MuM2,701626f8-0c51-405b-86b0-af6253644d04,"{250,258}",wine,Sparkling,Rosé,United States of America,Schramsberg Rose,American Champagnes on Sale,,1970,Standard,7.95,85.85,2017-07-20 17:25:00,2017-08-08 0:31:00
d74a499b-65b9-4518-90fb-dd356ffe7f7c,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{719,785}",wine,Sparkling,Rosé,France,Piper Heidsieck Pink,,,0,Standard,7.95,87.45,2017-08-11 16:59:01,2017-08-14 23:04:54
ee6f0a42-2265-45ec-b409-515882e9dd97,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{719,765}",wine,Sparkling,White,France,Piper Heidsieck Brut,Champagne for Parties,,0,Standard,6.75,74.25,2017-08-11 16:59:34,2017-08-11 16:59:34
2e8b38a5-e168-491c-a736-59dcf2ae71ac,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{719,748}",wine,Sparkling,White,France,Piper Heidsieck,Champagne for Parties,,1952,Standard,8.7,95.7,2017-08-11 17:00:05,2017-08-11 17:00:05
5c1bf705-c9cd-4e87-ac86-b2eab7a8def9,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{719,731}",wine,Sparkling,White,France,Pommery & Greno,Champagne for Parties,,1952,Standard,8.49,91.69,2017-08-11 17:00:38,2017-08-11 17:00:38
a07c86c8-b79e-4656-9156-789dffb280e3,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{719,711}",wine,Sparkling,White,France,Louis Roederer Brut,Champagne for Parties,,0,Standard,6.85,73.93,2017-08-11 17:01:11,2017-08-11 17:01:11
060c9179-f275-4b7a-89ea-8c932d7b0864,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{720,693}",wine,Sparkling,White,France,Louis Roederer,Champagne for Parties,,1952,Standard,8.17,88.15,2017-08-11 17:02:06,2017-08-11 17:02:06
bf3b4e24-5f62-493f-a459-801c9c38e3af,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{719,669}",wine,Sparkling,White,France,Louis Roederer Crystal,Champagne for Parties,,1952,Standard,9.77,105.52,2017-08-11 17:02:33,2017-08-11 17:02:33
7529285c-0ef3-4ec1-a4d0-aca9f8121ce3,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{717,639}",wine,Sparkling,White,France,Taittinger,Champagne for Parties,,1919,Standard,8.69,95.94,2017-08-11 17:03:00,2017-08-11 17:03:00
45aae2eb-3cd8-45c8-a5a7-be97fd516dbc,google-oauth2|102131050501263561593,4fb101b3-399b-4f65-b8de-27260de796e6,"{718,617}",wine,Sparkling,White,France,Taittinger Blanc de Blanc,Champagne for Parties,,1952,Standard,11.29,124.64,2017-08-11 17:03:51,2017-08-14 23:20:12
